process,temp,supply,control,corner name,bgr_tran_02_sat_check,bgr_tran_13_sat_check,bgr_tran_14_sat_check,bgr_tran_15_sat_check,bgr_tran_16_sat_check,bgr_tran_17_sat_check,bgr_tran_18_sat_check,bgr_tran_22_sat_check,bgr_tran_24_sat_check,gmn (mS),gmp (mS),I_left (mA),I_right (mA),I_tail (mA),nmos_sat_check,pmos_sat_check,tail_sat_check,Power (mW),vn,vp,differential swing,Oscillation Status,freq (GHZ),failed corners
ff,-40,0.9,0.0,"ff,-40,0.9",True,True,True,True,True,True,True,True,True,5.531249e-01,3.041347e-01,1.713596e-02,1.713596e-02,3.427192e-02,True,True,True,0.08280000000000001,6.516049e-01,6.516049e-01,4.067214e-11,False,0,
ff,-40,0.9,0.1,"ff,-40,0.9",True,True,True,True,True,True,True,True,True,5.531249e-01,3.041347e-01,1.713596e-02,1.713596e-02,3.427192e-02,True,True,True,0.08280000000000001,6.516049e-01,6.516049e-01,5.558954e-11,False,0,
ff,-40,0.9,0.2,"ff,-40,0.9",True,True,True,True,True,True,True,True,True,5.531249e-01,3.041347e-01,1.713596e-02,1.713596e-02,3.427192e-02,True,True,True,0.08280000000000001,6.516049e-01,6.516049e-01,4.863642e-11,False,0,
ff,-40,0.9,0.3,"ff,-40,0.9",True,True,True,True,True,True,True,True,True,5.531249e-01,3.041347e-01,1.713596e-02,1.713596e-02,3.427192e-02,True,True,True,0.08280000000000001,6.516049e-01,6.516049e-01,7.37792e-11,False,0,"ff,-40,1.62"
ff,-40,0.9,0.4,"ff,-40,0.9",True,True,True,True,True,True,True,True,True,5.531249e-01,3.041347e-01,1.713596e-02,1.713596e-02,3.427192e-02,True,True,True,0.08280000000000001,6.516049e-01,6.516049e-01,5.518074e-11,False,0,
ff,-40,0.9,0.5,"ff,-40,0.9",True,True,True,True,True,True,True,True,True,5.531249e-01,3.041347e-01,1.713596e-02,1.713596e-02,3.427192e-02,True,True,True,0.08280000000000001,6.516049e-01,6.516049e-01,7.297674e-11,False,0,
ff,-40,0.9,0.6,"ff,-40,0.9",True,True,True,True,True,True,True,True,True,5.531249e-01,3.041347e-01,1.713596e-02,1.713596e-02,3.427192e-02,True,True,True,0.08280000000000001,6.516049e-01,6.516049e-01,1.057272e-10,False,0,
ff,-40,0.9,0.7,"ff,-40,0.9",True,True,True,True,True,True,True,True,True,5.531249e-01,3.041347e-01,1.713596e-02,1.713596e-02,3.427192e-02,True,True,True,0.08280000000000001,6.516049e-01,6.516049e-01,1.4469648e-10,False,0,
ff,-40,0.9,0.8,"ff,-40,0.9",True,True,True,True,True,True,True,True,True,5.531249e-01,3.041347e-01,1.713596e-02,1.713596e-02,3.427192e-02,True,True,True,0.08280000000000001,6.516049e-01,6.516049e-01,1.3653656e-10,False,0,
ff,-40,0.9,0.9,"ff,-40,0.9",True,True,True,True,True,True,True,True,True,5.531249e-01,3.041347e-01,1.713596e-02,1.713596e-02,3.427192e-02,True,True,True,0.08280000000000001,6.516049e-01,6.516049e-01,1.1150236e-10,False,0,
ff,-40,0.9,1.0,"ff,-40,0.9",True,True,True,True,True,True,True,True,True,5.531249e-01,3.041347e-01,1.713596e-02,1.713596e-02,3.427192e-02,True,True,True,0.08280000000000001,6.516049e-01,6.516049e-01,9.992674e-11,False,0,
ff,-40,0.9,1.1,"ff,-40,0.9",True,True,True,True,True,True,True,True,True,5.531249e-01,3.041347e-01,1.713596e-02,1.713596e-02,3.427192e-02,True,True,True,0.08280000000000001,6.516049e-01,6.516049e-01,5.09257e-11,False,0,
ff,-40,0.9,1.2,"ff,-40,0.9",True,True,True,True,True,True,True,True,True,5.531249e-01,3.041347e-01,1.713596e-02,1.713596e-02,3.427192e-02,True,True,True,0.08280000000000001,6.516049e-01,6.516049e-01,1.5223068e-10,False,0,
ff,-40,0.9,1.3,"ff,-40,0.9",True,True,True,True,True,True,True,True,True,5.531249e-01,3.041347e-01,1.713596e-02,1.713596e-02,3.427192e-02,True,True,True,0.08280000000000001,6.516049e-01,6.516049e-01,1.3026736e-10,False,0,
ff,-40,0.9,1.4,"ff,-40,0.9",True,True,True,True,True,True,True,True,True,5.531249e-01,3.041347e-01,1.713596e-02,1.713596e-02,3.427192e-02,True,True,True,0.08280000000000001,6.516049e-01,6.516049e-01,5.248712e-11,False,0,
ff,-40,0.9,1.5,"ff,-40,0.9",True,True,True,True,True,True,True,True,True,5.531249e-01,3.041347e-01,1.713596e-02,1.713596e-02,3.427192e-02,True,True,True,0.08280000000000001,6.516049e-01,6.516049e-01,5.862e-11,False,0,
ff,-40,0.9,1.6,"ff,-40,0.9",True,True,True,True,True,True,True,True,True,5.531249e-01,3.041347e-01,1.713596e-02,1.713596e-02,3.427192e-02,True,True,True,0.08280000000000001,6.516049e-01,6.516049e-01,1.294329e-10,False,0,
ff,-40,0.9,1.7,"ff,-40,0.9",True,True,True,True,True,True,True,True,True,5.531249e-01,3.041347e-01,1.713596e-02,1.713596e-02,3.427192e-02,True,True,True,0.08280000000000001,6.516049e-01,6.516049e-01,7.41387e-11,False,0,
ff,-40,0.9,1.8,"ff,-40,0.9",True,True,True,True,True,True,True,True,True,5.531249e-01,3.041347e-01,1.713596e-02,1.713596e-02,3.427192e-02,True,True,True,0.08280000000000001,6.516049e-01,6.516049e-01,1.3689916e-10,False,0,
ff,-40,1.0,0.0,"ff,-40,1.0",True,True,True,False,True,True,True,True,True,2.162508e+01,1.365827e+01,1.037376e+00,1.037376e+00,2.074751e+00,True,True,True,4.9698,7.937099e-01,7.937099e-01,2.993972,True,2.220322,
ff,-40,1.0,0.1,"ff,-40,1.0",True,True,True,False,True,True,True,True,True,2.162508e+01,1.365827e+01,1.037376e+00,1.037376e+00,2.074751e+00,True,True,True,4.9698,7.937099e-01,7.937099e-01,2.977834,True,2.252388,
ff,-40,1.0,0.2,"ff,-40,1.0",True,True,True,False,True,True,True,True,True,2.162508e+01,1.365827e+01,1.037376e+00,1.037376e+00,2.074751e+00,True,True,True,4.9698,7.937099e-01,7.937099e-01,2.967236,True,2.28783,
ff,-40,1.0,0.3,"ff,-40,1.0",True,True,True,False,True,True,True,True,True,2.162508e+01,1.365827e+01,1.037376e+00,1.037376e+00,2.074751e+00,True,True,True,4.9698,7.937099e-01,7.937099e-01,2.963264,True,2.324538,
ff,-40,1.0,0.4,"ff,-40,1.0",True,True,True,False,True,True,True,True,True,2.162508e+01,1.365827e+01,1.037376e+00,1.037376e+00,2.074751e+00,True,True,True,4.9698,7.937099e-01,7.937099e-01,2.986102,True,2.358353,
ff,-40,1.0,0.5,"ff,-40,1.0",True,True,True,False,True,True,True,True,True,2.162508e+01,1.365827e+01,1.037376e+00,1.037376e+00,2.074751e+00,True,True,True,4.9698,7.937099e-01,7.937099e-01,3.040514,True,2.386126,
ff,-40,1.0,0.6,"ff,-40,1.0",True,True,True,False,True,True,True,True,True,2.162508e+01,1.365827e+01,1.037376e+00,1.037376e+00,2.074751e+00,True,True,True,4.9698,7.937099e-01,7.937099e-01,3.117896,True,2.41163,
ff,-40,1.0,0.7,"ff,-40,1.0",True,True,True,False,True,True,True,True,True,2.162508e+01,1.365827e+01,1.037376e+00,1.037376e+00,2.074751e+00,True,True,True,4.9698,7.937099e-01,7.937099e-01,3.197388,True,2.439865,
ff,-40,1.0,0.8,"ff,-40,1.0",True,True,True,False,True,True,True,True,True,2.162508e+01,1.365827e+01,1.037376e+00,1.037376e+00,2.074751e+00,True,True,True,4.9698,7.937099e-01,7.937099e-01,3.271722,True,2.471868,
ff,-40,1.0,0.9,"ff,-40,1.0",True,True,True,False,True,True,True,True,True,2.162508e+01,1.365827e+01,1.037376e+00,1.037376e+00,2.074751e+00,True,True,True,4.9698,7.937099e-01,7.937099e-01,3.333014,True,2.505459,
ff,-40,1.0,1.0,"ff,-40,1.0",True,True,True,False,True,True,True,True,True,2.162508e+01,1.365827e+01,1.037376e+00,1.037376e+00,2.074751e+00,True,True,True,4.9698,7.937099e-01,7.937099e-01,3.382384,True,2.541064,
ff,-40,1.0,1.1,"ff,-40,1.0",True,True,True,False,True,True,True,True,True,2.162508e+01,1.365827e+01,1.037376e+00,1.037376e+00,2.074751e+00,True,True,True,4.9698,7.937099e-01,7.937099e-01,3.42196,True,2.573771,
ff,-40,1.0,1.2,"ff,-40,1.0",True,True,True,False,True,True,True,True,True,2.162508e+01,1.365827e+01,1.037376e+00,1.037376e+00,2.074751e+00,True,True,True,4.9698,7.937099e-01,7.937099e-01,3.454082,True,2.597287,
ff,-40,1.0,1.3,"ff,-40,1.0",True,True,True,False,True,True,True,True,True,2.162508e+01,1.365827e+01,1.037376e+00,1.037376e+00,2.074751e+00,True,True,True,4.9698,7.937099e-01,7.937099e-01,3.476196,True,2.611634,
ff,-40,1.0,1.4,"ff,-40,1.0",True,True,True,False,True,True,True,True,True,2.162508e+01,1.365827e+01,1.037376e+00,1.037376e+00,2.074751e+00,True,True,True,4.9698,7.937099e-01,7.937099e-01,3.487072,True,2.616068,
ff,-40,1.0,1.5,"ff,-40,1.0",True,True,True,False,True,True,True,True,True,2.162508e+01,1.365827e+01,1.037376e+00,1.037376e+00,2.074751e+00,True,True,True,4.9698,7.937099e-01,7.937099e-01,3.491036,True,2.617984,
ff,-40,1.0,1.6,"ff,-40,1.0",True,True,True,False,True,True,True,True,True,2.162508e+01,1.365827e+01,1.037376e+00,1.037376e+00,2.074751e+00,True,True,True,4.9698,7.937099e-01,7.937099e-01,3.492248,True,2.618565,
ff,-40,1.0,1.7,"ff,-40,1.0",True,True,True,False,True,True,True,True,True,2.162508e+01,1.365827e+01,1.037376e+00,1.037376e+00,2.074751e+00,True,True,True,4.9698,7.937099e-01,7.937099e-01,3.492568,True,2.618825,
ff,-40,1.0,1.8,"ff,-40,1.0",True,True,True,False,True,True,True,True,True,2.162508e+01,1.365827e+01,1.037376e+00,1.037376e+00,2.074751e+00,True,True,True,4.9698,7.937099e-01,7.937099e-01,3.492832,True,2.618557,
ff,-40,1.1,0.0,"ff,-40,1.1",True,True,True,True,True,True,True,True,True,2.378983e+01,1.492332e+01,1.182823e+00,1.182823e+00,2.365646e+00,True,True,True,5.5278,7.998331e-01,7.998331e-01,3.08508,True,2.203708,
ff,-40,1.1,0.1,"ff,-40,1.1",True,True,True,True,True,True,True,True,True,2.378983e+01,1.492332e+01,1.182823e+00,1.182823e+00,2.365646e+00,True,True,True,5.5278,7.998331e-01,7.998331e-01,3.066628,True,2.234171,
ff,-40,1.1,0.2,"ff,-40,1.1",True,True,True,True,True,True,True,True,True,2.378983e+01,1.492332e+01,1.182823e+00,1.182823e+00,2.365646e+00,True,True,True,5.5278,7.998331e-01,7.998331e-01,3.05679,True,2.268416,
ff,-40,1.1,0.3,"ff,-40,1.1",True,True,True,True,True,True,True,True,True,2.378983e+01,1.492332e+01,1.182823e+00,1.182823e+00,2.365646e+00,True,True,True,5.5278,7.998331e-01,7.998331e-01,3.05292,True,2.303167,
ff,-40,1.1,0.4,"ff,-40,1.1",True,True,True,True,True,True,True,True,True,2.378983e+01,1.492332e+01,1.182823e+00,1.182823e+00,2.365646e+00,True,True,True,5.5278,7.998331e-01,7.998331e-01,3.074968,True,2.334668,
ff,-40,1.1,0.5,"ff,-40,1.1",True,True,True,True,True,True,True,True,True,2.378983e+01,1.492332e+01,1.182823e+00,1.182823e+00,2.365646e+00,True,True,True,5.5278,7.998331e-01,7.998331e-01,3.12928,True,2.361337,
ff,-40,1.1,0.6,"ff,-40,1.1",True,True,True,True,True,True,True,True,True,2.378983e+01,1.492332e+01,1.182823e+00,1.182823e+00,2.365646e+00,True,True,True,5.5278,7.998331e-01,7.998331e-01,3.213476,True,2.383933,
ff,-40,1.1,0.7,"ff,-40,1.1",True,True,True,True,True,True,True,True,True,2.378983e+01,1.492332e+01,1.182823e+00,1.182823e+00,2.365646e+00,True,True,True,5.5278,7.998331e-01,7.998331e-01,3.302072,True,2.409309,
ff,-40,1.1,0.8,"ff,-40,1.1",True,True,True,True,True,True,True,True,True,2.378983e+01,1.492332e+01,1.182823e+00,1.182823e+00,2.365646e+00,True,True,True,5.5278,7.998331e-01,7.998331e-01,3.38292,True,2.437817,
ff,-40,1.1,0.9,"ff,-40,1.1",True,True,True,True,True,True,True,True,True,2.378983e+01,1.492332e+01,1.182823e+00,1.182823e+00,2.365646e+00,True,True,True,5.5278,7.998331e-01,7.998331e-01,3.464556,True,2.46709,
ff,-40,1.1,1.0,"ff,-40,1.1",True,True,True,True,True,True,True,True,True,2.378983e+01,1.492332e+01,1.182823e+00,1.182823e+00,2.365646e+00,True,True,True,5.5278,7.998331e-01,7.998331e-01,3.530008,True,2.498048,
ff,-40,1.1,1.1,"ff,-40,1.1",True,True,True,True,True,True,True,True,True,2.378983e+01,1.492332e+01,1.182823e+00,1.182823e+00,2.365646e+00,True,True,True,5.5278,7.998331e-01,7.998331e-01,3.590784,True,2.528423,
ff,-40,1.1,1.2,"ff,-40,1.1",True,True,True,True,True,True,True,True,True,2.378983e+01,1.492332e+01,1.182823e+00,1.182823e+00,2.365646e+00,True,True,True,5.5278,7.998331e-01,7.998331e-01,3.644042,True,2.555334,
ff,-40,1.1,1.3,"ff,-40,1.1",True,True,True,True,True,True,True,True,True,2.378983e+01,1.492332e+01,1.182823e+00,1.182823e+00,2.365646e+00,True,True,True,5.5278,7.998331e-01,7.998331e-01,3.685766,True,2.575409,
ff,-40,1.1,1.4,"ff,-40,1.1",True,True,True,True,True,True,True,True,True,2.378983e+01,1.492332e+01,1.182823e+00,1.182823e+00,2.365646e+00,True,True,True,5.5278,7.998331e-01,7.998331e-01,3.714016,True,2.586646,
ff,-40,1.1,1.5,"ff,-40,1.1",True,True,True,True,True,True,True,True,True,2.378983e+01,1.492332e+01,1.182823e+00,1.182823e+00,2.365646e+00,True,True,True,5.5278,7.998331e-01,7.998331e-01,3.728324,True,2.591751,
ff,-40,1.1,1.6,"ff,-40,1.1",True,True,True,True,True,True,True,True,True,2.378983e+01,1.492332e+01,1.182823e+00,1.182823e+00,2.365646e+00,True,True,True,5.5278,7.998331e-01,7.998331e-01,3.733528,True,2.594043,
ff,-40,1.1,1.7,"ff,-40,1.1",True,True,True,True,True,True,True,True,True,2.378983e+01,1.492332e+01,1.182823e+00,1.182823e+00,2.365646e+00,True,True,True,5.5278,7.998331e-01,7.998331e-01,3.735152,True,2.594705,
ff,-40,1.1,1.8,"ff,-40,1.1",True,True,True,True,True,True,True,True,True,2.378983e+01,1.492332e+01,1.182823e+00,1.182823e+00,2.365646e+00,True,True,True,5.5278,7.998331e-01,7.998331e-01,3.73557,True,2.593767,
ff,125,0.9,0.0,"ff,125,0.9",True,True,True,True,True,True,True,True,True,1.391038e+01,9.453483e+00,1.117937e+00,1.117937e+00,2.235874e+00,True,True,True,5.1588,7.197906e-01,7.197906e-01,2.695212,True,2.207919,
ff,125,0.9,0.1,"ff,125,0.9",True,True,True,True,True,True,True,True,True,1.391038e+01,9.453483e+00,1.117937e+00,1.117937e+00,2.235874e+00,True,True,True,5.1588,7.197906e-01,7.197906e-01,2.675378,True,2.235897,
ff,125,0.9,0.2,"ff,125,0.9",True,True,True,True,True,True,True,True,True,1.391038e+01,9.453483e+00,1.117937e+00,1.117937e+00,2.235874e+00,True,True,True,5.1588,7.197906e-01,7.197906e-01,2.658694,True,2.269455,
ff,125,0.9,0.3,"ff,125,0.9",True,True,True,True,True,True,True,True,True,1.391038e+01,9.453483e+00,1.117937e+00,1.117937e+00,2.235874e+00,True,True,True,5.1588,7.197906e-01,7.197906e-01,2.654604,True,2.307008,
ff,125,0.9,0.4,"ff,125,0.9",True,True,True,True,True,True,True,True,True,1.391038e+01,9.453483e+00,1.117937e+00,1.117937e+00,2.235874e+00,True,True,True,5.1588,7.197906e-01,7.197906e-01,2.66256,True,2.345337,
ff,125,0.9,0.5,"ff,125,0.9",True,True,True,True,True,True,True,True,True,1.391038e+01,9.453483e+00,1.117937e+00,1.117937e+00,2.235874e+00,True,True,True,5.1588,7.197906e-01,7.197906e-01,2.692646,True,2.38172,
ff,125,0.9,0.6,"ff,125,0.9",True,True,True,True,True,True,True,True,True,1.391038e+01,9.453483e+00,1.117937e+00,1.117937e+00,2.235874e+00,True,True,True,5.1588,7.197906e-01,7.197906e-01,2.740786,True,2.415369,
ff,125,0.9,0.7,"ff,125,0.9",True,True,True,True,True,True,True,True,True,1.391038e+01,9.453483e+00,1.117937e+00,1.117937e+00,2.235874e+00,True,True,True,5.1588,7.197906e-01,7.197906e-01,2.801912,True,2.446154,
ff,125,0.9,0.8,"ff,125,0.9",True,True,True,True,True,True,True,True,True,1.391038e+01,9.453483e+00,1.117937e+00,1.117937e+00,2.235874e+00,True,True,True,5.1588,7.197906e-01,7.197906e-01,2.864602,True,2.476742,
ff,125,0.9,0.9,"ff,125,0.9",True,True,True,True,True,True,True,True,True,1.391038e+01,9.453483e+00,1.117937e+00,1.117937e+00,2.235874e+00,True,True,True,5.1588,7.197906e-01,7.197906e-01,2.92071,True,2.506489,
ff,125,0.9,1.0,"ff,125,0.9",True,True,True,True,True,True,True,True,True,1.391038e+01,9.453483e+00,1.117937e+00,1.117937e+00,2.235874e+00,True,True,True,5.1588,7.197906e-01,7.197906e-01,2.96646,True,2.534489,
ff,125,0.9,1.1,"ff,125,0.9",True,True,True,True,True,True,True,True,True,1.391038e+01,9.453483e+00,1.117937e+00,1.117937e+00,2.235874e+00,True,True,True,5.1588,7.197906e-01,7.197906e-01,3.001154,True,2.557745,
ff,125,0.9,1.2,"ff,125,0.9",True,True,True,True,True,True,True,True,True,1.391038e+01,9.453483e+00,1.117937e+00,1.117937e+00,2.235874e+00,True,True,True,5.1588,7.197906e-01,7.197906e-01,3.025676,True,2.574681,
ff,125,0.9,1.3,"ff,125,0.9",True,True,True,True,True,True,True,True,True,1.391038e+01,9.453483e+00,1.117937e+00,1.117937e+00,2.235874e+00,True,True,True,5.1588,7.197906e-01,7.197906e-01,3.041588,True,2.584676,
ff,125,0.9,1.4,"ff,125,0.9",True,True,True,True,True,True,True,True,True,1.391038e+01,9.453483e+00,1.117937e+00,1.117937e+00,2.235874e+00,True,True,True,5.1588,7.197906e-01,7.197906e-01,3.050742,True,2.590327,
ff,125,0.9,1.5,"ff,125,0.9",True,True,True,True,True,True,True,True,True,1.391038e+01,9.453483e+00,1.117937e+00,1.117937e+00,2.235874e+00,True,True,True,5.1588,7.197906e-01,7.197906e-01,3.055626,True,2.593243,
ff,125,0.9,1.6,"ff,125,0.9",True,True,True,True,True,True,True,True,True,1.391038e+01,9.453483e+00,1.117937e+00,1.117937e+00,2.235874e+00,True,True,True,5.1588,7.197906e-01,7.197906e-01,3.058024,True,2.595462,
ff,125,0.9,1.7,"ff,125,0.9",True,True,True,True,True,True,True,True,True,1.391038e+01,9.453483e+00,1.117937e+00,1.117937e+00,2.235874e+00,True,True,True,5.1588,7.197906e-01,7.197906e-01,3.059168,True,2.59538,
ff,125,0.9,1.8,"ff,125,0.9",True,True,True,True,True,True,True,True,True,1.391038e+01,9.453483e+00,1.117937e+00,1.117937e+00,2.235874e+00,True,True,True,5.1588,7.197906e-01,7.197906e-01,3.059702,True,2.595807,
ff,125,1.0,0.0,"ff,125,1.0",True,True,True,True,True,True,True,True,True,1.457782e+01,9.886149e+00,1.188962e+00,1.188962e+00,2.377924e+00,True,True,True,5.445,7.244904e-01,7.244904e-01,2.776,True,2.195168,
ff,125,1.0,0.1,"ff,125,1.0",True,True,True,True,True,True,True,True,True,1.457782e+01,9.886149e+00,1.188962e+00,1.188962e+00,2.377924e+00,True,True,True,5.445,7.244904e-01,7.244904e-01,2.754134,True,2.22167,
ff,125,1.0,0.2,"ff,125,1.0",True,True,True,True,True,True,True,True,True,1.457782e+01,9.886149e+00,1.188962e+00,1.188962e+00,2.377924e+00,True,True,True,5.445,7.244904e-01,7.244904e-01,2.736728,True,2.254021,
ff,125,1.0,0.3,"ff,125,1.0",True,True,True,True,True,True,True,True,True,1.457782e+01,9.886149e+00,1.188962e+00,1.188962e+00,2.377924e+00,True,True,True,5.445,7.244904e-01,7.244904e-01,2.728682,True,2.289323,
ff,125,1.0,0.4,"ff,125,1.0",True,True,True,True,True,True,True,True,True,1.457782e+01,9.886149e+00,1.188962e+00,1.188962e+00,2.377924e+00,True,True,True,5.445,7.244904e-01,7.244904e-01,2.736788,True,2.326668,
ff,125,1.0,0.5,"ff,125,1.0",True,True,True,True,True,True,True,True,True,1.457782e+01,9.886149e+00,1.188962e+00,1.188962e+00,2.377924e+00,True,True,True,5.445,7.244904e-01,7.244904e-01,2.767338,True,2.361138,
ff,125,1.0,0.6,"ff,125,1.0",True,True,True,True,True,True,True,True,True,1.457782e+01,9.886149e+00,1.188962e+00,1.188962e+00,2.377924e+00,True,True,True,5.445,7.244904e-01,7.244904e-01,2.819668,True,2.392608,
ff,125,1.0,0.7,"ff,125,1.0",True,True,True,True,True,True,True,True,True,1.457782e+01,9.886149e+00,1.188962e+00,1.188962e+00,2.377924e+00,True,True,True,5.445,7.244904e-01,7.244904e-01,2.888394,True,2.420678,
ff,125,1.0,0.8,"ff,125,1.0",True,True,True,True,True,True,True,True,True,1.457782e+01,9.886149e+00,1.188962e+00,1.188962e+00,2.377924e+00,True,True,True,5.445,7.244904e-01,7.244904e-01,2.963644,True,2.448183,
ff,125,1.0,0.9,"ff,125,1.0",True,True,True,True,True,True,True,True,True,1.457782e+01,9.886149e+00,1.188962e+00,1.188962e+00,2.377924e+00,True,True,True,5.445,7.244904e-01,7.244904e-01,3.037042,True,2.474348,
ff,125,1.0,1.0,"ff,125,1.0",True,True,True,True,True,True,True,True,True,1.457782e+01,9.886149e+00,1.188962e+00,1.188962e+00,2.377924e+00,True,True,True,5.445,7.244904e-01,7.244904e-01,3.10339,True,2.499622,
ff,125,1.0,1.1,"ff,125,1.0",True,True,True,True,True,True,True,True,True,1.457782e+01,9.886149e+00,1.188962e+00,1.188962e+00,2.377924e+00,True,True,True,5.445,7.244904e-01,7.244904e-01,3.159442,True,2.522926,
ff,125,1.0,1.2,"ff,125,1.0",True,True,True,True,True,True,True,True,True,1.457782e+01,9.886149e+00,1.188962e+00,1.188962e+00,2.377924e+00,True,True,True,5.445,7.244904e-01,7.244904e-01,3.203442,True,2.54189,
ff,125,1.0,1.3,"ff,125,1.0",True,True,True,True,True,True,True,True,True,1.457782e+01,9.886149e+00,1.188962e+00,1.188962e+00,2.377924e+00,True,True,True,5.445,7.244904e-01,7.244904e-01,3.235008,True,2.555558,
ff,125,1.0,1.4,"ff,125,1.0",True,True,True,True,True,True,True,True,True,1.457782e+01,9.886149e+00,1.188962e+00,1.188962e+00,2.377924e+00,True,True,True,5.445,7.244904e-01,7.244904e-01,3.255244,True,2.564388,
ff,125,1.0,1.5,"ff,125,1.0",True,True,True,True,True,True,True,True,True,1.457782e+01,9.886149e+00,1.188962e+00,1.188962e+00,2.377924e+00,True,True,True,5.445,7.244904e-01,7.244904e-01,3.26691,True,2.569306,
ff,125,1.0,1.6,"ff,125,1.0",True,True,True,True,True,True,True,True,True,1.457782e+01,9.886149e+00,1.188962e+00,1.188962e+00,2.377924e+00,True,True,True,5.445,7.244904e-01,7.244904e-01,3.273098,True,2.571903,
ff,125,1.0,1.7,"ff,125,1.0",True,True,True,True,True,True,True,True,True,1.457782e+01,9.886149e+00,1.188962e+00,1.188962e+00,2.377924e+00,True,True,True,5.445,7.244904e-01,7.244904e-01,3.276212,True,2.573119,
ff,125,1.0,1.8,"ff,125,1.0",True,True,True,True,True,True,True,True,True,1.457782e+01,9.886149e+00,1.188962e+00,1.188962e+00,2.377924e+00,True,True,True,5.445,7.244904e-01,7.244904e-01,3.277674,True,2.574054,
ff,125,1.1,0.0,"ff,125,1.1",True,True,True,True,True,True,True,True,True,1.511024e+01,1.023056e+01,1.246984e+00,1.246984e+00,2.493968e+00,True,True,True,5.6808,7.281751e-01,7.281751e-01,2.843838,True,2.185126,
ff,125,1.1,0.1,"ff,125,1.1",True,True,True,True,True,True,True,True,True,1.511024e+01,1.023056e+01,1.246984e+00,1.246984e+00,2.493968e+00,True,True,True,5.6808,7.281751e-01,7.281751e-01,2.819298,True,2.210577,
ff,125,1.1,0.2,"ff,125,1.1",True,True,True,True,True,True,True,True,True,1.511024e+01,1.023056e+01,1.246984e+00,1.246984e+00,2.493968e+00,True,True,True,5.6808,7.281751e-01,7.281751e-01,2.80143,True,2.241591,
ff,125,1.1,0.3,"ff,125,1.1",True,True,True,True,True,True,True,True,True,1.511024e+01,1.023056e+01,1.246984e+00,1.246984e+00,2.493968e+00,True,True,True,5.6808,7.281751e-01,7.281751e-01,2.791262,True,2.27612,
ff,125,1.1,0.4,"ff,125,1.1",True,True,True,True,True,True,True,True,True,1.511024e+01,1.023056e+01,1.246984e+00,1.246984e+00,2.493968e+00,True,True,True,5.6808,7.281751e-01,7.281751e-01,2.800734,True,2.311726,
ff,125,1.1,0.5,"ff,125,1.1",True,True,True,True,True,True,True,True,True,1.511024e+01,1.023056e+01,1.246984e+00,1.246984e+00,2.493968e+00,True,True,True,5.6808,7.281751e-01,7.281751e-01,2.829748,True,2.34511,
ff,125,1.1,0.6,"ff,125,1.1",True,True,True,True,True,True,True,True,True,1.511024e+01,1.023056e+01,1.246984e+00,1.246984e+00,2.493968e+00,True,True,True,5.6808,7.281751e-01,7.281751e-01,2.88401,True,2.374966,
ff,125,1.1,0.7,"ff,125,1.1",True,True,True,True,True,True,True,True,True,1.511024e+01,1.023056e+01,1.246984e+00,1.246984e+00,2.493968e+00,True,True,True,5.6808,7.281751e-01,7.281751e-01,2.956462,True,2.401992,
ff,125,1.1,0.8,"ff,125,1.1",True,True,True,True,True,True,True,True,True,1.511024e+01,1.023056e+01,1.246984e+00,1.246984e+00,2.493968e+00,True,True,True,5.6808,7.281751e-01,7.281751e-01,3.03698,True,2.427693,
ff,125,1.1,0.9,"ff,125,1.1",True,True,True,True,True,True,True,True,True,1.511024e+01,1.023056e+01,1.246984e+00,1.246984e+00,2.493968e+00,True,True,True,5.6808,7.281751e-01,7.281751e-01,3.117484,True,2.452893,
ff,125,1.1,1.0,"ff,125,1.1",True,True,True,True,True,True,True,True,True,1.511024e+01,1.023056e+01,1.246984e+00,1.246984e+00,2.493968e+00,True,True,True,5.6808,7.281751e-01,7.281751e-01,3.192888,True,2.47772,
ff,125,1.1,1.1,"ff,125,1.1",True,True,True,True,True,True,True,True,True,1.511024e+01,1.023056e+01,1.246984e+00,1.246984e+00,2.493968e+00,True,True,True,5.6808,7.281751e-01,7.281751e-01,3.260308,True,2.500058,
ff,125,1.1,1.2,"ff,125,1.1",True,True,True,True,True,True,True,True,True,1.511024e+01,1.023056e+01,1.246984e+00,1.246984e+00,2.493968e+00,True,True,True,5.6808,7.281751e-01,7.281751e-01,3.317104,True,2.519413,
ff,125,1.1,1.3,"ff,125,1.1",True,True,True,True,True,True,True,True,True,1.511024e+01,1.023056e+01,1.246984e+00,1.246984e+00,2.493968e+00,True,True,True,5.6808,7.281751e-01,7.281751e-01,3.362194,True,2.535521,
ff,125,1.1,1.4,"ff,125,1.1",True,True,True,True,True,True,True,True,True,1.511024e+01,1.023056e+01,1.246984e+00,1.246984e+00,2.493968e+00,True,True,True,5.6808,7.281751e-01,7.281751e-01,3.394742,True,2.546008,
ff,125,1.1,1.5,"ff,125,1.1",True,True,True,True,True,True,True,True,True,1.511024e+01,1.023056e+01,1.246984e+00,1.246984e+00,2.493968e+00,True,True,True,5.6808,7.281751e-01,7.281751e-01,3.415764,True,2.552846,
ff,125,1.1,1.6,"ff,125,1.1",True,True,True,True,True,True,True,True,True,1.511024e+01,1.023056e+01,1.246984e+00,1.246984e+00,2.493968e+00,True,True,True,5.6808,7.281751e-01,7.281751e-01,3.427856,True,2.556768,
