 7.20000000e+07  3.43980195e-08  5.02009757e-10 
 7.30000000e+07  3.41755875e-08  1.54048241e-09 
 7.40000000e+07  3.26976902e-08  3.87293977e-10 
 7.50000000e+07  3.24265446e-08  7.36720928e-10 
 7.60000000e+07  3.07184309e-08  8.37612091e-10 
 7.70000000e+07  3.02410630e-08  5.97084105e-10 
 7.80000000e+07  2.97099995e-08  1.05796988e-09 
 7.90000000e+07  2.90538140e-08 -3.28795422e-11 
 8.00000000e+07  2.79391144e-08  1.72845287e-09 
 8.10000000e+07  2.74083789e-08  1.97822751e-10 
 8.20000000e+07  2.71191677e-08  7.89436622e-10 
 8.30000000e+07  2.53161740e-08 -1.40562628e-10 
 8.40000000e+07  2.64739239e-08  1.56286578e-09 
 8.50000000e+07  2.42020267e-08  9.07551968e-10 
 8.60000000e+07  2.46249133e-08  1.04109392e-10 
 8.70000000e+07  2.36394905e-08  5.00907761e-10 
 8.80000000e+07  2.37344565e-08  1.00414888e-09 
 8.90000000e+07  2.20608543e-08  3.27551101e-10 
 9.00000000e+07  2.23739081e-08  8.48929725e-10 
 9.10000000e+07  2.19757917e-08  1.50346952e-09 
 9.20000000e+07  2.12921950e-08 -1.02586371e-09 
 9.30000000e+07  2.04042296e-08  1.58622292e-09 
 9.40000000e+07  2.07554324e-08  2.13659929e-10 
 9.50000000e+07  2.00206355e-08  8.49533827e-10 
 9.60000000e+07  1.90822789e-08  8.68258901e-10 
 9.70000000e+07  1.91715522e-08 -1.42790533e-10 
 9.80000000e+07  1.89787297e-08  1.13160546e-09 
 9.90000000e+07  1.84085128e-08  4.43238826e-10 
 1.00000000e+08  1.78533187e-08  2.25778700e-10 
 1.01000000e+08  1.75650933e-08  8.35490126e-10 
 1.02000000e+08  1.74112582e-08  5.50774903e-10 
 1.03000000e+08  1.66120540e-08  7.23059137e-10 
 1.04000000e+08  1.70749245e-08  2.97870645e-10 
 1.05000000e+08  1.63764050e-08  4.86238523e-10 
 1.06000000e+08  1.55912618e-08  7.92428836e-10 
 1.07000000e+08  1.61968034e-08  2.93029399e-10 
 1.08000000e+08  1.52087577e-08  3.01141103e-10 
 1.09000000e+08  1.52883198e-08  1.67682196e-09 
 1.10000000e+08  1.46540092e-08 -9.93257068e-10 
 1.11000000e+08  1.43131720e-08  1.44511629e-09 
 1.12000000e+08  1.45806780e-08  3.59940000e-11 
 1.13000000e+08  1.45097748e-08  7.68413528e-10 
 1.14000000e+08  1.35259588e-08  3.13627888e-10 
 1.15000000e+08  1.38102209e-08  5.95763586e-10 
 1.16000000e+08  1.29951878e-08  4.80905933e-10 
 1.17000000e+08  1.31642771e-08  6.71476909e-10 
 1.18000000e+08  1.26665046e-08  2.56121269e-10 
 1.19000000e+08  1.34585604e-08  7.90304946e-10 
 1.20000000e+08  1.21782612e-08 -2.79931566e-10 
 1.21000000e+08  1.24922695e-08  1.58799570e-09 
 1.22000000e+08  1.17740738e-08 -4.67609460e-10 
 1.23000000e+08  1.16156304e-08  5.98484204e-10 
 1.24000000e+08  1.19789824e-08  6.08528065e-10 
 1.25000000e+08  1.17602613e-08  8.78666415e-10 
 1.26000000e+08  1.09645469e-08 -3.40293560e-10 
 1.27000000e+08  1.10097951e-08  9.66524830e-10 
 1.28000000e+08  1.14230525e-08  2.65190298e-10 
 1.29000000e+08  1.07597589e-08  1.94381400e-10 
 1.30000000e+08  1.04747325e-08  6.61387319e-10 
 1.31000000e+08  1.03680616e-08  5.72912362e-10 
 1.32000000e+08  1.06552667e-08  3.34421100e-10 
 1.33000000e+08  1.02869210e-08  5.85428554e-10 
 1.34000000e+08  9.46786268e-09 -1.09893361e-10 
 1.35000000e+08  9.99476684e-09  1.28959190e-09 
 1.36000000e+08  9.91666185e-09 -1.95962543e-10 
 1.37000000e+08  9.64478648e-09  4.45407715e-10 
 1.38000000e+08  9.30326292e-09  4.98483378e-10 
 1.39000000e+08  9.68757120e-09  1.16643242e-10 
 1.40000000e+08  8.24096639e-09  1.05829443e-09 
 1.41000000e+08  1.01083709e-08  1.06088276e-10 
 1.42000000e+08  8.28462014e-09  2.82641607e-10 
 1.43000000e+08  8.55967379e-09  1.14454942e-11 
 1.44000000e+08  9.27653974e-09  1.01954559e-09 
 1.45000000e+08  8.49202125e-09  2.51124862e-10 
 1.46000000e+08  8.47570956e-09 -3.00632359e-11 
 1.47000000e+08  7.76560540e-09  9.72885465e-10 
 1.48000000e+08  8.34723847e-09  2.25523681e-10 
 1.49000000e+08  8.50366696e-09  3.42308754e-11 
 1.50000000e+08  8.08181407e-09  8.55748662e-10 
 1.51000000e+08  7.40997108e-09  2.33522038e-10 
 1.52000000e+08  7.93448923e-09  2.42064626e-10 
 1.53000000e+08  7.90773714e-09  6.53874527e-10 
 1.54000000e+08  7.02083547e-09 -3.07817673e-10 
 1.55000000e+08  7.59495913e-09  5.36442388e-10 
 1.56000000e+08  7.67810148e-09  7.11944228e-10 
 1.57000000e+08  7.40810327e-09  4.59410769e-10 
 1.58000000e+08  7.29999852e-09  2.54685532e-10 
 1.59000000e+08  6.68476270e-09  3.87465194e-10 
 1.60000000e+08  7.27119606e-09  4.77380771e-11 
 1.61000000e+08  6.94310939e-09  6.97720759e-10 
 1.62000000e+08  6.41618139e-09  5.84769581e-10 
 1.63000000e+08  7.72527804e-09 -2.05169980e-10 
 1.64000000e+08  5.42427166e-09  1.50451859e-12 
 1.65000000e+08  7.14983083e-09  1.29775102e-09 
 1.66000000e+08  6.78104155e-09 -4.51549945e-10 
 1.67000000e+08  6.41240010e-09  5.32369911e-10 
 1.68000000e+08  6.31966635e-09  8.43521813e-10 
 1.69000000e+08  5.94477245e-09  3.31097344e-10 
 1.70000000e+08  6.93813980e-09 -5.49522242e-10 
 1.71000000e+08  5.34429664e-09  1.07563616e-09 
 1.72000000e+08  6.48303446e-09 -2.70283245e-10 
 1.73000000e+08  5.85794285e-09  9.29783198e-10 
 1.74000000e+08  6.18798425e-09  4.33520555e-10 
 1.75000000e+08  5.16260989e-09 -3.53071793e-10 
 1.76000000e+08  6.93265505e-09  2.93042190e-10 
 1.77000000e+08  4.81416287e-09  1.16260651e-09 
 1.78000000e+08  5.93469202e-09 -4.18039527e-10 
 1.79000000e+08  5.91859608e-09  1.13956208e-09 
 1.80000000e+08  5.39191767e-09 -4.77501166e-10 
 1.81000000e+08  4.64988386e-09  5.32194762e-10 
 1.82000000e+08  6.41605002e-09  3.73575678e-10 
 1.83000000e+08  5.16757892e-09  7.43453644e-11 
 1.84000000e+08  4.86611340e-09  4.19318228e-10 
 1.85000000e+08  5.86874393e-09  3.39457051e-10 
 1.86000000e+08  4.94179219e-09  5.93683922e-10 
 1.87000000e+08  5.09803590e-09  1.21658641e-10 
 1.88000000e+08  4.97974552e-09 -9.57623950e-12 
 1.89000000e+08  5.53248594e-09  5.89980598e-10 
 1.90000000e+08  4.83779106e-09  1.85602400e-10 
 1.91000000e+08  4.13949118e-09  3.94889376e-10 
 1.92000000e+08  5.58577985e-09  2.76116841e-10 
 1.93000000e+08  4.84620426e-09  3.44884820e-10 
 1.94000000e+08  4.88662164e-09  1.89991949e-10 
 1.95000000e+08  3.65296360e-09  4.26685963e-10 
 1.96000000e+08  5.63998624e-09  1.81702142e-10 
 1.97000000e+08  4.43626754e-09  1.25467026e-10 
 1.98000000e+08  4.67421002e-09  5.08492656e-10 
 1.99000000e+08  4.51011628e-09  2.56013633e-10 
 2.00000000e+08  4.43814841e-09  2.40850139e-10 
 2.01000000e+08  4.58738467e-09  1.69284405e-10 
 2.02000000e+08  4.04911704e-09  7.07164370e-10 
 2.03000000e+08  4.50232965e-09 -2.77698493e-10 
 2.04000000e+08  4.35810676e-09  6.20848914e-10 
 2.05000000e+08  4.34615003e-09  4.41066180e-11 
 2.06000000e+08  4.09808017e-09  6.37233410e-10 
 2.07000000e+08  4.51676410e-09  3.97548541e-12 
 2.08000000e+08  3.51612203e-09  1.01309383e-10 
 2.09000000e+08  4.32105849e-09  1.26239614e-10 
 2.10000000e+08  4.74196483e-09  8.21647645e-10 
 2.11000000e+08  3.34558126e-09  4.56340117e-10 
 2.12000000e+08  4.06351658e-09 -4.28887962e-10 
 2.13000000e+08  4.05543541e-09  6.00613959e-10 
 2.14000000e+08  3.76647524e-09  3.63982316e-10 
 2.15000000e+08  4.58829110e-09  7.69364774e-11 
 2.16000000e+08  2.83346602e-09 -1.54326323e-11 
 2.17000000e+08  4.32061482e-09  7.19732914e-10 
 2.18000000e+08  3.77681499e-09  2.03686563e-10 
 2.19000000e+08  3.20298886e-09  3.11743631e-10 
 2.20000000e+08  5.01545033e-09 -7.83587096e-11 
 2.21000000e+08  2.37303904e-09  4.44062126e-10 
 2.22000000e+08  3.89724778e-09  2.86789488e-10 
 2.23000000e+08  4.11605287e-09  6.84930453e-10 
 2.24000000e+08  2.99115561e-09 -7.27683039e-10 
 2.25000000e+08  4.31741851e-09  1.21382481e-09 
 2.26000000e+08  3.41846587e-09 -7.73676388e-10 
 2.27000000e+08  2.61934885e-09  1.06864539e-09 
 2.28000000e+08  3.79998579e-09  2.07986273e-10 
 2.29000000e+08  3.40094618e-09 -1.61221155e-10 
 2.30000000e+08  4.12073642e-09  5.87692192e-10 
 2.31000000e+08  2.64757050e-09  4.75355453e-10 
 2.32000000e+08  3.49847394e-09 -4.54341705e-10 
 2.33000000e+08  3.07039739e-09  2.60824071e-10 
 2.34000000e+08  3.68018358e-09  1.26613363e-09 
 2.35000000e+08  2.84644030e-09 -7.21280158e-10 
 2.36000000e+08  3.43929199e-09  4.91596076e-10 
 2.37000000e+08  3.27207521e-09  2.90913812e-10 
 2.38000000e+08  3.49412991e-09  2.83745028e-10 
 2.39000000e+08  2.47981213e-09 -3.19452480e-10 
 2.40000000e+08  3.16295928e-09  1.18037602e-09 
 2.41000000e+08  3.48955237e-09 -6.42169546e-11 
 2.42000000e+08  2.65838435e-09 -1.41602327e-10 
 2.43000000e+08  3.17004719e-09  1.91496333e-10 
 2.44000000e+08  3.61162077e-09  5.44893454e-10 
 2.45000000e+08  2.03051991e-09  4.69376188e-10 
 2.46000000e+08  3.60848953e-09 -5.17911417e-10 
 2.47000000e+08  2.32537879e-09  7.61387179e-10 
 2.48000000e+08  3.44727016e-09  3.70227561e-11 
 2.49000000e+08  2.91116103e-09  3.23368775e-10 
 2.50000000e+08  2.79452331e-09  2.17466609e-10 
 2.51000000e+08  2.83364437e-09  1.16400501e-10 
 2.52000000e+08  2.70069305e-09  1.03121780e-09 
 2.53000000e+08  2.70597235e-09 -8.15548713e-10 
 2.54000000e+08  2.75361130e-09  9.47497849e-10 
 2.55000000e+08  3.03270080e-09 -6.67852614e-10 
 2.56000000e+08  2.62306405e-09  7.53935843e-10 
 2.57000000e+08  2.49953858e-09  1.55558855e-10 
 2.58000000e+08  3.25359823e-09  2.31008272e-10 
 2.59000000e+08  2.07235443e-09 -1.46137541e-11 
 2.60000000e+08  3.28116903e-09  8.95890577e-10 
 2.61000000e+08  2.36096640e-09 -5.49552485e-10 
 2.62000000e+08  2.17640447e-09  7.02315532e-10 
 2.63000000e+08  2.41144356e-09  8.16852294e-12 
 2.64000000e+08  3.59841583e-09  5.26531286e-10 
 2.65000000e+08  2.11318202e-09  3.70264318e-10 
 2.66000000e+08  2.41095631e-09 -6.22882655e-10 
 2.67000000e+08  2.59873093e-09  4.51548273e-10 
 2.68000000e+08  2.85179558e-09  2.63511882e-10 
 2.69000000e+08  1.72400596e-09  3.51864278e-10 
 2.70000000e+08  2.91035685e-09  1.58495694e-10 
 2.71000000e+08  2.13850496e-09  5.83468465e-10 
 2.72000000e+08  2.63084250e-09 -6.45971510e-11 
 2.73000000e+08  2.22078775e-09  3.21928336e-10 
 2.74000000e+08  2.93680319e-09 -1.57710947e-10 
 2.75000000e+08  1.98427100e-09  1.03616475e-10 
 2.76000000e+08  2.39640187e-09  8.01007724e-10 
 2.77000000e+08  2.52100018e-09 -2.78606647e-10 
 2.78000000e+08  2.18495030e-09  3.57746809e-10 
 2.79000000e+08  2.16114406e-09  4.87172340e-10 
 2.80000000e+08  2.06916091e-09 -1.09662418e-10 
 2.81000000e+08  2.60215682e-09 -2.59646181e-10 
 2.82000000e+08  2.10607487e-09  1.17723619e-09 
 2.83000000e+08  2.55082554e-09 -3.63734221e-10 
 2.84000000e+08  1.62071966e-09  3.09107578e-10 
 2.85000000e+08  2.63320217e-09  9.62797487e-11 
 2.86000000e+08  2.16466158e-09  6.98691371e-10 
 2.87000000e+08  2.06022073e-09 -8.40137564e-10 
 2.88000000e+08  2.63233706e-09  1.05322748e-09 
 2.89000000e+08  1.40267457e-09 -2.32203944e-10 
 2.90000000e+08  2.80103315e-09  6.48887878e-10 
 2.91000000e+08  1.46604298e-09 -1.07749968e-10 
 2.92000000e+08  2.36583115e-09  5.43813758e-10 
 2.93000000e+08  2.18077768e-09 -7.05670861e-10 
 2.94000000e+08  2.16523485e-09  1.15818515e-09 
 2.95000000e+08  1.94437463e-09 -3.56597624e-10 
 2.96000000e+08  1.65674078e-09  7.75301535e-10 
 2.97000000e+08  2.70820325e-09 -7.24717668e-10 
 2.98000000e+08  1.64894967e-09  1.09259585e-09 
 2.99000000e+08  2.34926898e-09 -2.62020568e-10 
 3.00000000e+08  1.33226450e-09  5.00503031e-12 
 3.01000000e+08  2.56031909e-09  4.98435732e-10 
 3.02000000e+08  1.63573060e-09 -9.07857904e-11 
 3.03000000e+08  1.97474143e-09  6.29011655e-10 
 3.04000000e+08  2.21423525e-09 -4.09082812e-10 
 3.05000000e+08  1.79076969e-09  5.43498289e-10 
 3.06000000e+08  1.91972151e-09  2.35262772e-10 
 3.07000000e+08  1.27448298e-09  3.10127705e-10 
 3.08000000e+08  2.59737087e-09 -1.21055682e-10 
 3.09000000e+08  1.90595337e-09  3.40707870e-10 
 3.10000000e+08  2.23802579e-09 -1.48491968e-10 
 3.11000000e+08  4.10629669e-10  7.30425560e-10 
 3.12000000e+08  2.73867482e-09 -2.30038236e-10 
 3.13000000e+08  2.00239929e-09  5.70006225e-10 
 3.14000000e+08  1.78474150e-09 -2.44294487e-10 
 3.15000000e+08  1.66614092e-09  2.89688576e-10 
 3.16000000e+08  1.54500308e-09  1.73190960e-10 
 3.17000000e+08  1.97760163e-09  5.57004366e-10 
 3.18000000e+08  1.60493973e-09 -4.62970135e-10 
 3.19000000e+08  2.28267438e-09  7.29337082e-10 
 3.20000000e+08  8.75374179e-10  7.39325370e-11 
 3.21000000e+08  2.67924644e-09 -2.53187349e-10 
 3.22000000e+08  1.62928230e-09  4.62455327e-10 
 3.23000000e+08  9.68916251e-10  4.23945561e-10 
 3.24000000e+08  1.76298164e-09 -4.76199001e-11 
 3.25000000e+08  2.28831144e-09  1.08264582e-10 
 3.26000000e+08  1.89194620e-09  4.93734613e-10 
 3.27000000e+08  1.12670056e-09 -3.71670205e-10 
 3.28000000e+08  1.43188058e-09  3.47328816e-10 
 3.29000000e+08  2.84880437e-09  6.10349611e-10 
 3.30000000e+08 -1.88346625e-10 -2.51248648e-10 
 3.31000000e+08  2.77754074e-09  3.21986957e-10 
 3.32000000e+08  1.46729418e-09  1.36044806e-10 
 3.33000000e+08  1.50236292e-09  2.04602806e-10 
 3.34000000e+08  1.74181665e-09 -4.25134668e-10 
 3.35000000e+08  1.36998423e-09  1.14776850e-09 
 3.36000000e+08  1.38848236e-09 -3.98164030e-10 
 3.37000000e+08  2.08228969e-09 -4.99552655e-11 
 3.38000000e+08  1.81373743e-09  6.17107451e-10 
 3.39000000e+08  1.24048236e-09  5.48647935e-10 
 3.40000000e+08  1.11559331e-09 -5.58979737e-10 
 3.41000000e+08  2.09612553e-09  2.16060814e-10 
 3.42000000e+08  7.72040187e-10  4.40065232e-10 
 3.43000000e+08  2.81433202e-09  1.09920935e-10 
 3.44000000e+08  9.77060857e-11  7.92029094e-12 
 3.45000000e+08  2.40321303e-09  4.74683975e-10 
 3.46000000e+08  1.33676841e-09 -2.41103191e-11 
 3.47000000e+08  1.29430405e-09  2.28079669e-10 
 3.48000000e+08  1.77729902e-09  7.80030591e-11 
 3.49000000e+08  1.29952324e-09  1.41181712e-10 
 3.50000000e+08  1.30404656e-09 -1.94507804e-10 
 3.51000000e+08  1.60144339e-09  6.43269332e-10 
 3.52000000e+08  1.76096403e-09  1.98285073e-10 
 3.53000000e+08  8.45282196e-10  3.72587447e-10 
 3.54000000e+08  1.53382061e-09 -8.77329635e-10 
 3.55000000e+08  1.82074116e-09  1.71281752e-09 
 3.56000000e+08  7.96259314e-10 -1.51561130e-09 
 3.57000000e+08  1.54062856e-09  1.06692661e-09 
 3.58000000e+08  1.68150885e-09 -7.13524897e-11 
 3.59000000e+08  1.33132899e-09  4.50655837e-10 
 3.60000000e+08  1.13802992e-09  1.86703678e-10 
 3.61000000e+08  1.62894383e-09  4.60180834e-11 
 3.62000000e+08  1.29804899e-09 -1.68038962e-10 
 3.63000000e+08  1.21596167e-09  6.04632686e-10 
 3.64000000e+08  1.77956824e-09  4.10782535e-11 
 3.65000000e+08  1.45958931e-09 -2.66790237e-10 
 3.66000000e+08  2.39492854e-10  6.00685958e-10 
 3.67000000e+08  1.87930462e-09 -3.70107944e-10 
 3.68000000e+08  1.50503902e-09  1.26698713e-09 
 3.69000000e+08  1.75680905e-09 -1.07333383e-09 
 3.70000000e+08  1.40451614e-10  1.10857066e-09 
 3.71000000e+08  2.13781449e-09 -4.20329408e-10 
 3.72000000e+08  5.23245104e-10 -1.68019374e-12 
 3.73000000e+08  2.52509641e-09  3.71772090e-10 
 3.74000000e+08  5.64480508e-10  3.38898497e-10 
 3.75000000e+08  1.29441738e-09 -3.44488818e-10 
 3.76000000e+08  1.22823173e-09  5.98445792e-10 
 3.77000000e+08  1.40865231e-09  1.38002914e-10 
 3.78000000e+08  8.16693085e-10  4.82263465e-10 
 3.79000000e+08  1.51850777e-09 -5.17169599e-10 
 3.80000000e+08  1.89803629e-09  4.94192745e-10 
 3.81000000e+08  5.51652599e-10 -1.32575836e-10 
 3.82000000e+08  1.03708089e-09  6.28877860e-10 
 3.83000000e+08  1.50355773e-09 -6.67002799e-10 
 3.84000000e+08  1.07561721e-09  7.74478796e-10 
 3.85000000e+08  1.09248066e-09  2.52341854e-10 
 3.86000000e+08  1.95943484e-09 -3.78489837e-11 
 3.87000000e+08  1.18109928e-10 -2.54821118e-11 
 3.88000000e+08  2.39777103e-09  5.92275835e-10 
 3.89000000e+08 -1.86043876e-10 -3.62821513e-10 
 3.90000000e+08  2.10436024e-09  3.27005388e-10 
 3.91000000e+08  1.05507248e-09 -5.62257184e-11 
 3.92000000e+08  7.23217667e-10  8.66316034e-10 
 3.93000000e+08  1.55215720e-09 -6.72460351e-10 
 3.94000000e+08  8.33343256e-10  9.57404941e-11 
 3.95000000e+08  1.32376186e-09  7.74533138e-10 
 3.96000000e+08  1.10378280e-09  1.37735539e-10 
 3.97000000e+08  1.41550887e-09 -4.58729405e-10 
 3.98000000e+08  7.27765984e-10  6.25855386e-10 
 3.99000000e+08  1.04670364e-09  4.11574211e-11 
 4.00000000e+08  1.43366809e-09 -1.58822476e-10 
 4.01000000e+08  1.04618694e-09  1.13364960e-09 
 4.02000000e+08  1.20059715e-09 -1.28650094e-09 
 4.03000000e+08  8.08137752e-10  1.01160012e-09 
 4.04000000e+08  1.70176649e-09 -1.63557341e-10 
 4.05000000e+08  7.26205397e-11  2.54312425e-10 
 4.06000000e+08  1.77518066e-09  3.79475178e-10 
 4.07000000e+08  9.90668861e-10 -3.96582597e-10 
 4.08000000e+08  9.62639466e-10  8.22182330e-10 
 4.09000000e+08  1.01014951e-09 -7.93288690e-10 
 4.10000000e+08  1.57747660e-09  9.72861185e-10 
 4.11000000e+08  3.34418627e-10 -3.49996540e-10 
 4.12000000e+08  7.71225379e-10  3.56791173e-10 
 4.13000000e+08  1.87179688e-09  7.57184688e-11 
 4.14000000e+08  1.29706872e-09  3.78888054e-10 
 4.15000000e+08  1.11751422e-10  5.76994020e-11 
 4.16000000e+08  1.58611913e-09  7.38026650e-11 
 4.17000000e+08  1.33799613e-09 -6.27643611e-11 
 4.18000000e+08  3.49966547e-10  1.01929648e-10 
 4.19000000e+08  1.24334835e-09  4.33435061e-10 
 4.20000000e+08  1.10501606e-09 -2.63413083e-10 
 4.21000000e+08  6.20146066e-10  3.06511638e-10 
 4.22000000e+08  1.54126983e-09  7.84751173e-10 
 4.23000000e+08  6.88025705e-10 -9.99417669e-10 
 4.24000000e+08  1.26538001e-09  6.85485657e-10 
 4.25000000e+08  3.91417996e-10  2.48486680e-11 
 4.26000000e+08  1.66375383e-09  6.52217861e-10 
 4.27000000e+08  4.76679867e-10 -2.86890503e-10 
 4.28000000e+08  1.18231510e-09  1.15850431e-10 
 4.29000000e+08  7.77665541e-10  2.38362956e-10 
 4.30000000e+08  1.30136518e-09  1.29948039e-10 
 4.31000000e+08  6.47260068e-10 -1.05300661e-10 
 4.32000000e+08  1.16938868e-09 -1.24019063e-10 
 4.33000000e+08  6.95073447e-10  8.31535069e-10 
 4.34000000e+08  9.48109991e-10 -2.76115225e-10 
 4.35000000e+08  1.40212534e-09  3.40622091e-10 
 4.36000000e+08  3.21752136e-10 -1.96695701e-10 
 4.37000000e+08  1.23108127e-09  9.69659802e-10 
 4.38000000e+08  1.52340396e-09 -7.75519270e-10 
 4.39000000e+08  1.21532574e-10  4.57181605e-10 
 4.40000000e+08  1.37174117e-09 -5.59404873e-11 
 4.41000000e+08  6.00196625e-10  4.36845056e-11 
 4.42000000e+08  8.57497655e-10  9.19496043e-10 
 4.43000000e+08  7.85050661e-10 -5.21764581e-10 
 4.44000000e+08  1.06496884e-09  1.24387521e-11 
 4.45000000e+08  1.36518213e-09  5.13082597e-10 
 4.46000000e+08  3.72516998e-10 -7.31789214e-11 
 4.47000000e+08  1.00169994e-09 -2.03933940e-10 
 4.48000000e+08  7.23705303e-10  9.43765176e-10 
 4.49000000e+08  1.22911811e-09 -6.01485880e-10 
 4.50000000e+08  4.11381259e-10  5.57794903e-10 
 4.51000000e+08  1.36840233e-09 -3.13776312e-10 
 4.52000000e+08  4.81084992e-10  3.67669045e-10 
 4.53000000e+08  1.19461346e-09  1.38144451e-10 
 4.54000000e+08  6.47656277e-10  1.29589456e-10 
 4.55000000e+08  1.04998585e-09  3.34789878e-10 
 4.56000000e+08  6.59870070e-10  1.15772977e-10 
 4.57000000e+08  1.13394397e-09 -6.14871880e-10 
 4.58000000e+08  5.59562337e-10  6.13381643e-10 
 4.59000000e+08  1.24465222e-09  1.65186146e-10 
 4.60000000e+08 -4.70685057e-11  1.24691627e-10 
 4.61000000e+08  2.17525249e-09  1.05309817e-11 
 4.62000000e+08 -7.05698644e-10  4.43187748e-10 
 4.63000000e+08  1.88381122e-09  1.43797898e-10 
 4.64000000e+08  8.20537832e-10  1.48536148e-10 
 4.65000000e+08  4.17033463e-10 -6.16592554e-10 
 4.66000000e+08  9.54873787e-10  3.49488135e-10 
 4.67000000e+08  5.04600962e-10  6.83633319e-10 
 4.68000000e+08  1.26829764e-09 -3.22196378e-10 
 4.69000000e+08  8.53491342e-10  6.43837825e-10 
 4.70000000e+08  5.77164101e-10 -9.40466606e-10 
 4.71000000e+08  8.09342356e-10  1.24174271e-09 
 4.72000000e+08  2.45116241e-10 -2.70672252e-10 
 4.73000000e+08  1.63749434e-09  1.35250306e-10 
 4.74000000e+08  8.74502368e-10 -3.05320057e-10 
 4.75000000e+08 -4.49806268e-10  5.51567054e-10 
 4.76000000e+08  2.20153079e-09  9.17911732e-11 
 4.77000000e+08 -1.80638514e-11 -1.10924530e-10 
