process,temp,supply,control,corner name,iref
ff,100,1.0,0.9,"ff,100,1.0",7.429436e+01
ff,110,1.0,0.9,"ff,110,1.0",7.729385e+01
ff,100,0.9,0.9,"ff,100,0.9",7.446318e+01
ff,120,1.0,0.9,"ff,120,1.0",7.339946e+01
ff,120,0.9,0.9,"ff,120,0.9",7.497021e+01
ff,110,1.1,0.9,"ff,110,1.1",9.003179e+01
ff,120,1.1,0.9,"ff,120,1.1",8.897936e+01
tt,-40,0.9,0.9,"tt,-40,0.9",-1.46335e+00
tt,-40,1.1,0.9,"tt,-40,1.1",2.220345e-02
tt,20,1.1,0.9,"tt,20,1.1",7.864756e+01
tt,-40,1.0,0.9,"tt,-40,1.0",2.244886e+00
tt,-30,1.0,0.9,"tt,-30,1.0",-1.73163e+00
tt,-30,1.1,0.9,"tt,-30,1.1",8.142391e+01
tt,-20,0.9,0.9,"tt,-20,0.9",7.588072e+01
tt,-20,1.0,0.9,"tt,-20,1.0",8.028296e+01
tt,-10,0.9,0.9,"tt,-10,0.9",7.402411e+01
tt,-20,1.1,0.9,"tt,-20,1.1",4.993602e+01
tt,-10,1.0,0.9,"tt,-10,1.0",8.026791e+01
tt,0,0.9,0.9,"tt,0,0.9",7.480671e+01
tt,0,1.0,0.9,"tt,0,1.0",-1.76323e+00
tt,-10,1.1,0.9,"tt,-10,1.1",9.067687e+01
tt,20,0.9,0.9,"tt,20,0.9",1.497274e+00
tt,0,1.1,0.9,"tt,0,1.1",2.097265e+00
tt,30,0.9,0.9,"tt,30,0.9",1.604122e+00
tt,-30,0.9,0.9,"tt,-30,0.9",-1.30529e+00
tt,110,0.9,0.9,"tt,110,0.9",7.554360e+01
fs,50,0.9,0.9,"fs,50,0.9",7.799721e+01
fs,30,1.1,0.9,"fs,30,1.1",2.376328e+00
sf,-30,0.9,0.9,"sf,-30,0.9",-1.63150e+00
ss,70,0.9,0.9,"ss,70,0.9",7.792264e+01
ss,110,1.1,0.9,"ss,110,1.1",8.171650e+01
ss,60,1.1,0.9,"ss,60,1.1",8.095477e+01
ss,80,0.9,0.9,"ss,80,0.9",-1.17973e+00
ss,90,1.0,0.9,"ss,90,1.0",8.088475e+01
ss,90,1.1,0.9,"ss,90,1.1",8.243979e+01
sf,-40,1.1,0.9,"sf,-40,1.1",2.471852e+00
ss,70,1.0,0.9,"ss,70,1.0",-1.89109e+00
sf,-30,1.0,0.9,"sf,-30,1.0",-1.98951e+00
ss,70,1.1,0.9,"ss,70,1.1",-2.22194e+00
ss,100,1.1,0.9,"ss,100,1.1",8.210552e+01
ss,110,1.0,0.9,"ss,110,1.0",8.010273e+01
ss,120,1.1,0.9,"ss,120,1.1",7.666253e+01
ss,80,1.0,0.9,"ss,80,1.0",7.724067e+01
sf,-40,1.0,0.9,"sf,-40,1.0",-1.98700e+00
ss,120,0.9,0.9,"ss,120,0.9",7.426562e+01
sf,-30,1.1,0.9,"sf,-30,1.1",2.347802e+00
ss,120,1.0,0.9,"ss,120,1.0",7.566855e+01
ss,110,0.9,0.9,"ss,110,0.9",1.819656e+00
ss,90,0.9,0.9,"ss,90,0.9",1.797449e+00
sf,-40,0.9,0.9,"sf,-40,0.9",-1.64095e+00
sf,-20,0.9,0.9,"sf,-20,0.9",-1.61927e+00
ss,100,0.9,0.9,"ss,100,0.9",1.761385e+00
ss,100,1.0,0.9,"ss,100,1.0",8.053765e+01
sf,-20,1.0,0.9,"sf,-20,1.0",-1.96882e+00
sf,-20,1.1,0.9,"sf,-20,1.1",2.359792e+00
sf,-10,0.9,0.9,"sf,-10,0.9",-1.60235e+00
ss,80,1.1,0.9,"ss,80,1.1",7.814678e+01
sf,-10,1.0,0.9,"sf,-10,1.0",-1.88870e-01
ss,60,1.0,0.9,"ss,60,1.0",-4.41983e-03
ss,50,1.1,0.9,"ss,50,1.1",-2.29693e+00
ss,-10,1.0,0.9,"ss,-10,1.0",3.079240e+00
