process,temp,supply,control,corner name,iref
ff,110,0.9,0.9,"ff,110,0.9",7.658551e+01
ff,100,1.0,0.9,"ff,100,1.0",7.927081e+01
ff,100,1.1,0.9,"ff,100,1.1",8.101230e+01
ff,110,1.1,0.9,"ff,110,1.1",8.059888e+01
ff,120,0.9,0.9,"ff,120,0.9",7.605643e+01
tt,-30,0.9,0.9,"tt,-30,0.9",2.553953e-01
ff,120,1.0,0.9,"ff,120,1.0",7.832658e+01
ff,120,1.1,0.9,"ff,120,1.1",8.014802e+01
tt,-40,1.1,0.9,"tt,-40,1.1",7.619844e+00
tt,20,0.9,0.9,"tt,20,0.9",1.179280e+00
tt,-40,0.9,0.9,"tt,-40,0.9",1.715011e-01
tt,-20,0.9,0.9,"tt,-20,0.9",3.691839e-01
tt,-30,1.1,0.9,"tt,-30,1.1",8.358847e+01
tt,-10,0.9,0.9,"tt,-10,0.9",5.173971e-01
tt,-30,1.0,0.9,"tt,-30,1.0",8.085472e+01
tt,-20,1.1,0.9,"tt,-20,1.1",8.374601e+01
tt,-20,1.0,0.9,"tt,-20,1.0",8.155583e+01
tt,-10,1.0,0.9,"tt,-10,1.0",8.202678e+01
tt,-10,1.1,0.9,"tt,-10,1.1",8.385675e+01
tt,0,0.9,0.9,"tt,0,0.9",7.611972e+01
tt,0,1.1,0.9,"tt,0,1.1",8.392433e+01
tt,10,1.0,0.9,"tt,10,1.0",8.243603e+01
tt,10,1.1,0.9,"tt,10,1.1",8.394984e+01
tt,20,1.0,0.9,"tt,20,1.0",8.245306e+01
tt,-40,1.0,0.9,"tt,-40,1.0",7.985400e+01
tt,100,1.1,0.9,"tt,100,1.1",8.222768e+01
fs,60,1.1,0.9,"fs,60,1.1",8.023551e+01
fs,30,1.1,0.9,"fs,30,1.1",8.096627e+01
ss,60,1.1,0.9,"ss,60,1.1",8.408817e+01
ss,70,0.9,0.9,"ss,70,0.9",8.895545e-01
ss,120,1.1,0.9,"ss,120,1.1",8.194158e+01
ss,70,1.0,0.9,"ss,70,1.0",2.711561e+00
ss,90,0.9,0.9,"ss,90,0.9",1.222927e+00
ss,70,1.1,0.9,"ss,70,1.1",8.385354e+01
sf,-30,1.1,0.9,"sf,-30,1.1",8.369536e+01
sf,-20,1.0,0.9,"sf,-20,1.0",7.925809e+01
ss,80,1.1,0.9,"ss,80,1.1",8.356940e+01
ss,120,1.0,0.9,"ss,120,1.0",8.001064e+01
ss,80,1.0,0.9,"ss,80,1.0",8.183526e+01
ss,100,0.9,0.9,"ss,100,0.9",1.398701e+00
ss,90,1.0,0.9,"ss,90,1.0",3.218122e+00
ss,80,0.9,0.9,"ss,80,0.9",1.052463e+00
