process,temp,supply,control,UP,Down,corner name,i_out
ff,125,1.0,0.6,0.0,0.0,"ff,125,1.0",2.034639e-05
ff,125,1.0,0.7,0.0,0.0,"ff,125,1.0",1.698197e-05
ff,125,1.0,0.8,0.0,0.0,"ff,125,1.0",1.318057e-05
ff,125,1.0,0.9,0.0,0.0,"ff,125,1.0",8.9031e-06
ff,125,1.0,1.0,0.0,0.0,"ff,125,1.0",4.099832e-06
ff,125,1.0,1.1,0.0,0.0,"ff,125,1.0",-1.27898e-06
ff,125,1.0,1.2,0.0,0.0,"ff,125,1.0",-7.36833e-06
ff,125,1.0,1.3,0.0,0.0,"ff,125,1.0",-1.55964e-05
ff,125,1.0,1.4,0.0,0.0,"ff,125,1.0",-5.00151e-05
ff,125,1.0,1.5,0.0,0.0,"ff,125,1.0",-0.000476007
ff,125,1.0,1.6,0.0,0.0,"ff,125,1.0",-0.00539315
ff,125,1.0,1.7,0.0,0.0,"ff,125,1.0",-0.0423723
ff,125,1.0,1.8,0.0,0.0,"ff,125,1.0",-0.231388
ff,125,1.1,0.0,0.0,0.0,"ff,125,1.1",0.0002116047
ff,125,1.1,0.1,0.0,0.0,"ff,125,1.1",4.671685e-05
ff,125,1.1,0.2,0.0,0.0,"ff,125,1.1",3.253753e-05
ff,125,1.1,0.3,0.0,0.0,"ff,125,1.1",2.925304e-05
ff,125,1.1,0.4,0.0,0.0,"ff,125,1.1",2.66116e-05
ff,125,1.1,0.5,0.0,0.0,"ff,125,1.1",2.3892e-05
ff,125,1.1,0.6,0.0,0.0,"ff,125,1.1",2.092193e-05
ff,125,1.1,0.7,0.0,0.0,"ff,125,1.1",1.761435e-05
ff,125,1.1,0.8,0.0,0.0,"ff,125,1.1",1.389111e-05
ff,125,1.1,0.9,0.0,0.0,"ff,125,1.1",9.706014e-06
ff,125,1.1,1.0,0.0,0.0,"ff,125,1.1",5.030643e-06
ff,125,1.1,1.1,0.0,0.0,"ff,125,1.1",-2.34479e-07
ff,125,1.1,1.2,0.0,0.0,"ff,125,1.1",-6.11067e-06
ff,125,1.1,1.3,0.0,0.0,"ff,125,1.1",-1.26619e-05
ff,125,1.1,1.4,0.0,0.0,"ff,125,1.1",-2.02007e-05
ff,125,1.1,1.5,0.0,0.0,"ff,125,1.1",-3.33742e-05
ff,125,1.1,1.6,0.0,0.0,"ff,125,1.1",-0.00012875
ff,125,1.1,1.7,0.0,0.0,"ff,125,1.1",-0.00134998
ff,125,1.1,1.8,0.0,0.0,"ff,125,1.1",-0.0132243
ff,27,0.9,0.0,0.0,0.0,"ff,27,0.9",2.652725e-06
ff,27,0.9,0.1,0.0,0.0,"ff,27,0.9",1.585843e-06
ff,27,0.9,0.2,0.0,0.0,"ff,27,0.9",1.259437e-06
ff,27,0.9,0.3,0.0,0.0,"ff,27,0.9",1.001865e-06
ff,27,0.9,0.4,0.0,0.0,"ff,27,0.9",7.656098e-07
ff,27,0.9,0.5,0.0,0.0,"ff,27,0.9",5.400125e-07
ff,27,0.9,0.6,0.0,0.0,"ff,27,0.9",3.161915e-07
ff,27,0.9,0.7,0.0,0.0,"ff,27,0.9",8.171241e-08
ff,27,0.9,0.8,0.0,0.0,"ff,27,0.9",-1.52767e-07
ff,27,0.9,0.9,0.0,0.0,"ff,27,0.9",-3.97904e-07
ff,27,0.9,1.0,0.0,0.0,"ff,27,0.9",-6.46594e-07
ff,27,0.9,1.1,0.0,0.0,"ff,27,0.9",-9.09495e-07
ff,27,0.9,1.2,0.0,0.0,"ff,27,0.9",-1.18661e-06
ff,27,0.9,1.3,0.0,0.0,"ff,27,0.9",-1.47793e-06
ff,27,0.9,1.4,0.0,0.0,"ff,27,0.9",-2.47269e-06
ff,27,0.9,1.5,0.0,0.0,"ff,27,0.9",-2.82441e-05
ff,27,0.9,1.6,0.0,0.0,"ff,27,0.9",-0.000642061
ff,27,0.9,1.7,0.0,0.0,"ff,27,0.9",-0.00795066
ff,27,0.9,1.8,0.0,0.0,"ff,27,0.9",-0.0612659
ff,27,1.0,0.0,0.0,0.0,"ff,27,1.0",3.899291e-06
ff,27,1.0,0.1,0.0,0.0,"ff,27,1.0",2.319922e-06
ff,27,1.0,0.2,0.0,0.0,"ff,27,1.0",1.706191e-06
ff,27,1.0,0.3,0.0,0.0,"ff,27,1.0",1.303846e-06
ff,27,1.0,0.4,0.0,0.0,"ff,27,1.0",1.000089e-06
ff,27,1.0,0.5,0.0,0.0,"ff,27,1.0",7.425172e-07
ff,27,1.0,0.6,0.0,0.0,"ff,27,1.0",5.044853e-07
ff,27,1.0,0.7,0.0,0.0,"ff,27,1.0",2.771117e-07
ff,27,1.0,0.8,0.0,0.0,"ff,27,1.0",4.618528e-08
ff,27,1.0,0.9,0.0,0.0,"ff,27,1.0",-2.02505e-07
ff,27,1.0,1.0,0.0,0.0,"ff,27,1.0",-4.33431e-07
ff,27,1.0,1.1,0.0,0.0,"ff,27,1.0",-6.82121e-07
ff,27,1.0,1.2,0.0,0.0,"ff,27,1.0",-9.45022e-07
ff,27,1.0,1.3,0.0,0.0,"ff,27,1.0",-1.21503e-06
ff,27,1.0,1.4,0.0,0.0,"ff,27,1.0",-1.50635e-06
ff,27,1.0,1.5,0.0,0.0,"ff,27,1.0",-1.86162e-06
ff,27,1.0,1.6,0.0,0.0,"ff,27,1.0",-5.40723e-06
ff,27,1.0,1.7,0.0,0.0,"ff,27,1.0",-0.000107278
ff,27,1.0,1.8,0.0,0.0,"ff,27,1.0",-0.00192686
ff,27,1.1,0.0,0.0,0.0,"ff,27,1.1",6.972093e-06
ff,27,1.1,0.1,0.0,0.0,"ff,27,1.1",4.187761e-06
ff,27,1.1,0.2,0.0,0.0,"ff,27,1.1",2.819078e-06
ff,27,1.1,0.3,0.0,0.0,"ff,27,1.1",1.962874e-06
ff,27,1.1,0.4,0.0,0.0,"ff,27,1.1",1.406875e-06
ff,27,1.1,0.5,0.0,0.0,"ff,27,1.1",1.03384e-06
ff,27,1.1,0.6,0.0,0.0,"ff,27,1.1",7.354117e-07
ff,27,1.1,0.7,0.0,0.0,"ff,27,1.1",4.760636e-07
ff,27,1.1,0.8,0.0,0.0,"ff,27,1.1",2.309264e-07
ff,27,1.1,0.9,0.0,0.0,"ff,27,1.1",-1.06581e-08
ff,27,1.1,1.0,0.0,0.0,"ff,27,1.1",-2.4869e-07
ff,27,1.1,1.1,0.0,0.0,"ff,27,1.1",-5.04485e-07
ff,27,1.1,1.2,0.0,0.0,"ff,27,1.1",-7.60281e-07
ff,27,1.1,1.3,0.0,0.0,"ff,27,1.1",-1.03029e-06
ff,27,1.1,1.4,0.0,0.0,"ff,27,1.1",-1.3145e-06
ff,27,1.1,1.5,0.0,0.0,"ff,27,1.1",-1.59162e-06
ff,27,1.1,1.6,0.0,0.0,"ff,27,1.1",-1.91847e-06
ff,27,1.1,1.7,0.0,0.0,"ff,27,1.1",-2.6219e-06
ff,27,1.1,1.8,0.0,0.0,"ff,27,1.1",-1.72946e-05
fs,-40,0.9,0.0,0.0,0.0,"fs,-40,0.9",2.071798e-06
fs,-40,0.9,0.1,0.0,0.0,"fs,-40,0.9",1.615152e-06
fs,-40,0.9,0.2,0.0,0.0,"fs,-40,0.9",1.295852e-06
