process,temp,supply,control,UP,Down,corner name,i_out
sf,-40,1.1,0.1,1.8,1.8,"sf,-40,1.1",26.81939
sf,-40,1.1,0.2,1.8,1.8,"sf,-40,1.1",4.833724
sf,-40,1.1,0.3,1.8,1.8,"sf,-40,1.1",0.6406901
sf,-40,1.1,0.4,1.8,1.8,"sf,-40,1.1",-0.0401066
sf,-40,1.1,0.5,1.8,1.8,"sf,-40,1.1",-0.174478
sf,-40,1.1,0.6,1.8,1.8,"sf,-40,1.1",-0.243418
sf,-40,1.1,0.7,1.8,1.8,"sf,-40,1.1",-0.291534
sf,-40,1.1,0.8,1.8,1.8,"sf,-40,1.1",-0.328239
sf,-40,1.1,0.9,1.8,1.8,"sf,-40,1.1",-0.354707
sf,-40,1.1,1.0,1.8,1.8,"sf,-40,1.1",-0.369235
sf,-40,1.1,1.1,1.8,1.8,"sf,-40,1.1",-0.378266
sf,-40,1.1,1.2,1.8,1.8,"sf,-40,1.1",-0.389472
sf,-40,1.1,1.3,1.8,1.8,"sf,-40,1.1",-0.410187
sf,-40,1.1,1.4,1.8,1.8,"sf,-40,1.1",-0.445284
sf,-40,1.1,1.5,1.8,1.8,"sf,-40,1.1",-0.511585
sf,-40,1.1,1.6,1.8,1.8,"sf,-40,1.1",-0.825198
sf,-40,1.1,1.7,1.8,1.8,"sf,-40,1.1",-3.13496
sf,-40,1.1,1.8,1.8,1.8,"sf,-40,1.1",-15.1341
sf,125,0.9,0.0,1.8,1.8,"sf,125,0.9",97.7223
sf,125,0.9,0.1,1.8,1.8,"sf,125,0.9",45.32284
sf,125,0.9,0.2,1.8,1.8,"sf,125,0.9",14.91239
sf,125,0.9,0.3,1.8,1.8,"sf,125,0.9",2.338727
sf,125,0.9,0.4,1.8,1.8,"sf,125,0.9",-1.21964
sf,125,0.9,0.5,1.8,1.8,"sf,125,0.9",-1.94271
sf,125,0.9,0.6,1.8,1.8,"sf,125,0.9",-2.17396
sf,125,0.9,0.7,1.8,1.8,"sf,125,0.9",-2.31101
sf,125,0.9,0.8,1.8,1.8,"sf,125,0.9",-2.4158
sf,125,0.9,0.9,1.8,1.8,"sf,125,0.9",-2.51858
sf,125,0.9,1.0,1.8,1.8,"sf,125,0.9",-2.64911
sf,125,0.9,1.1,1.8,1.8,"sf,125,0.9",-2.90951
sf,125,0.9,1.2,1.8,1.8,"sf,125,0.9",-4.04131
sf,125,0.9,1.3,1.8,1.8,"sf,125,0.9",-8.72393
sf,125,0.9,1.4,1.8,1.8,"sf,125,0.9",-21.8414
sf,125,0.9,1.5,1.8,1.8,"sf,125,0.9",-48.2046
sf,125,0.9,1.6,1.8,1.8,"sf,125,0.9",-89.9519
sf,125,0.9,1.7,1.8,1.8,"sf,125,0.9",-148.999
sf,125,0.9,1.8,1.8,1.8,"sf,125,0.9",-227.298
sf,125,1.0,0.0,1.8,1.8,"sf,125,1.0",99.56273
sf,125,1.0,0.1,1.8,1.8,"sf,125,1.0",47.16542
sf,125,1.0,0.2,1.8,1.8,"sf,125,1.0",16.75725
sf,125,1.0,0.3,1.8,1.8,"sf,125,1.0",4.186055
sf,125,1.0,0.4,1.8,1.8,"sf,125,1.0",0.630376
sf,125,1.0,0.5,1.8,1.8,"sf,125,1.0",-0.0897098
sf,125,1.0,0.6,1.8,1.8,"sf,125,1.0",-0.317503
sf,125,1.0,0.7,1.8,1.8,"sf,125,1.0",-0.450138
sf,125,1.0,0.8,1.8,1.8,"sf,125,1.0",-0.546947
sf,125,1.0,0.9,1.8,1.8,"sf,125,1.0",-0.629326
sf,125,1.0,1.0,1.8,1.8,"sf,125,1.0",-0.709737
sf,125,1.0,1.1,1.8,1.8,"sf,125,1.0",-0.796032
