process,temp,supply,control,UP,Down,corner name,i_out
ff,27,1.1,0.8,1.8,0.0,"ff,27,1.1",99.88541
ff,27,1.1,0.9,1.8,0.0,"ff,27,1.1",99.87473
ff,27,1.1,1.0,1.8,0.0,"ff,27,1.1",99.85638
ff,27,1.1,1.1,1.8,0.0,"ff,27,1.1",99.83038
ff,27,1.1,1.2,1.8,0.0,"ff,27,1.1",99.79753
ff,27,1.1,1.3,1.8,0.0,"ff,27,1.1",99.75744
ff,27,1.1,1.4,1.8,0.0,"ff,27,1.1",99.70687
ff,27,1.1,1.5,1.8,0.0,"ff,27,1.1",99.6306
ff,27,1.1,1.6,1.8,0.0,"ff,27,1.1",99.36134
ff,27,1.1,1.7,1.8,0.0,"ff,27,1.1",97.2407
ff,27,1.1,1.8,1.8,0.0,"ff,27,1.1",85.89377
fs,-40,0.9,0.0,1.8,0.0,"fs,-40,0.9",93.70819
fs,-40,0.9,0.1,1.8,0.0,"fs,-40,0.9",93.703
fs,-40,0.9,0.2,1.8,0.0,"fs,-40,0.9",93.69768
fs,-40,0.9,0.3,1.8,0.0,"fs,-40,0.9",93.6922
fs,-40,0.9,0.4,1.8,0.0,"fs,-40,0.9",93.68653
fs,-40,0.9,0.5,1.8,0.0,"fs,-40,0.9",93.68064
fs,-40,0.9,0.6,1.8,0.0,"fs,-40,0.9",93.67447
fs,-40,0.9,0.7,1.8,0.0,"fs,-40,0.9",93.66792
fs,-40,0.9,0.8,1.8,0.0,"fs,-40,0.9",93.66074
fs,-40,0.9,0.9,1.8,0.0,"fs,-40,0.9",93.65175
fs,-40,0.9,1.0,1.8,0.0,"fs,-40,0.9",93.63528
fs,-40,0.9,1.1,1.8,0.0,"fs,-40,0.9",93.6026
fs,-40,0.9,1.2,1.8,0.0,"fs,-40,0.9",93.52688
fs,-40,0.9,1.3,1.8,0.0,"fs,-40,0.9",93.01682
fs,-40,0.9,1.4,1.8,0.0,"fs,-40,0.9",89.27718
fs,-40,0.9,1.5,1.8,0.0,"fs,-40,0.9",69.0985
fs,-40,0.9,1.6,1.8,0.0,"fs,-40,0.9",15.06715
fs,-40,0.9,1.7,1.8,0.0,"fs,-40,0.9",-76.5847
fs,-40,0.9,1.8,1.8,0.0,"fs,-40,0.9",-205.333
fs,-40,1.0,0.0,1.8,0.0,"fs,-40,1.0",99.4643
fs,-40,1.0,0.1,1.8,0.0,"fs,-40,1.0",99.46004
fs,-40,1.0,0.2,1.8,0.0,"fs,-40,1.0",99.45569
fs,-40,1.0,0.3,1.8,0.0,"fs,-40,1.0",99.45125
fs,-40,1.0,0.4,1.8,0.0,"fs,-40,1.0",99.4467
fs,-40,1.0,0.5,1.8,0.0,"fs,-40,1.0",99.44202
fs,-40,1.0,0.6,1.8,0.0,"fs,-40,1.0",99.43717
fs,-40,1.0,0.7,1.8,0.0,"fs,-40,1.0",99.4321
fs,-40,1.0,0.8,1.8,0.0,"fs,-40,1.0",99.42663
fs,-40,1.0,0.9,1.8,0.0,"fs,-40,1.0",99.42004
fs,-40,1.0,1.0,1.8,0.0,"fs,-40,1.0",99.40887
fs,-40,1.0,1.1,1.8,0.0,"fs,-40,1.0",99.3892
fs,-40,1.0,1.2,1.8,0.0,"fs,-40,1.0",99.36022
fs,-40,1.0,1.3,1.8,0.0,"fs,-40,1.0",99.31772
fs,-40,1.0,1.4,1.8,0.0,"fs,-40,1.0",99.21545
fs,-40,1.0,1.5,1.8,0.0,"fs,-40,1.0",98.37684
fs,-40,1.0,1.6,1.8,0.0,"fs,-40,1.0",92.80131
fs,-40,1.0,1.7,1.8,0.0,"fs,-40,1.0",65.08586
fs,-40,1.0,1.8,1.8,0.0,"fs,-40,1.0",-0.000892292
fs,-40,1.1,0.0,1.8,0.0,"fs,-40,1.1",99.82512
fs,-40,1.1,0.1,1.8,0.0,"fs,-40,1.1",99.8213
fs,-40,1.1,0.2,1.8,0.0,"fs,-40,1.1",99.81741
fs,-40,1.1,0.3,1.8,0.0,"fs,-40,1.1",99.81346
fs,-40,1.1,0.4,1.8,0.0,"fs,-40,1.1",99.80944
fs,-40,1.1,0.5,1.8,0.0,"fs,-40,1.1",99.80531
fs,-40,1.1,0.6,1.8,0.0,"fs,-40,1.1",99.80107
fs,-40,1.1,0.7,1.8,0.0,"fs,-40,1.1",99.79665
fs,-40,1.1,0.8,1.8,0.0,"fs,-40,1.1",99.79193
fs,-40,1.1,0.9,1.8,0.0,"fs,-40,1.1",99.78633
fs,-40,1.1,1.0,1.8,0.0,"fs,-40,1.1",99.77712
fs,-40,1.1,1.1,1.8,0.0,"fs,-40,1.1",99.76138
fs,-40,1.1,1.2,1.8,0.0,"fs,-40,1.1",99.73953
fs,-40,1.1,1.3,1.8,0.0,"fs,-40,1.1",99.71221
fs,-40,1.1,1.4,1.8,0.0,"fs,-40,1.1",99.67829
fs,-40,1.1,1.5,1.8,0.0,"fs,-40,1.1",99.63092
fs,-40,1.1,1.6,1.8,0.0,"fs,-40,1.1",99.50037
fs,-40,1.1,1.7,1.8,0.0,"fs,-40,1.1",98.33417
fs,-40,1.1,1.8,1.8,0.0,"fs,-40,1.1",90.64587
fs,125,0.9,0.0,1.8,0.0,"fs,125,0.9",99.07264
fs,125,0.9,0.1,1.8,0.0,"fs,125,0.9",99.06374
