process,temp,supply,control,corner name,iref
ff,110,1.0,0.9,"ff,110,1.0",8.686466e+01
ff,100,1.0,0.9,"ff,100,1.0",8.731139e+01
ff,110,1.1,0.9,"ff,110,1.1",8.824916e+01
ff,120,0.9,0.9,"ff,120,0.9",8.462684e+01
tt,-30,1.0,0.9,"tt,-30,1.0",8.714617e+01
ff,120,1.0,0.9,"ff,120,1.0",8.637632e+01
ff,100,1.1,0.9,"ff,100,1.1",8.865462e+01
ff,120,1.1,0.9,"ff,120,1.1",8.780314e+01
tt,-30,0.9,0.9,"tt,-30,0.9",3.276639e-01
tt,20,0.9,0.9,"tt,20,0.9",8.559111e+01
tt,-40,1.0,0.9,"tt,-40,1.0",8.603860e+01
tt,-40,1.1,0.9,"tt,-40,1.1",8.931267e+01
tt,-30,1.1,0.9,"tt,-30,1.1",8.959699e+01
tt,-20,1.0,0.9,"tt,-20,1.0",8.793908e+01
tt,-20,0.9,0.9,"tt,-20,0.9",4.702974e-01
tt,-10,0.9,0.9,"tt,-10,0.9",6.546819e-01
tt,-20,1.1,0.9,"tt,-20,1.1",8.981953e+01
tt,-10,1.0,0.9,"tt,-10,1.0",8.848955e+01
tt,-10,1.1,0.9,"tt,-10,1.1",8.999065e+01
tt,0,0.9,0.9,"tt,0,0.9",8.291267e+01
tt,0,1.0,0.9,"tt,0,1.0",8.883927e+01
tt,10,1.0,0.9,"tt,10,1.0",8.902749e+01
tt,10,0.9,0.9,"tt,10,0.9",8.451566e+01
tt,0,1.1,0.9,"tt,0,1.1",9.014927e+01
tt,-40,0.9,0.9,"tt,-40,0.9",2.216330e-01
tt,120,0.9,0.9,"tt,120,0.9",8.465622e+01
fs,40,1.0,0.9,"fs,40,1.0",8.487801e+01
fs,30,1.1,0.9,"fs,30,1.1",6.680898e+01
ss,110,1.1,0.9,"ss,110,1.1",8.795807e+01
ss,80,1.1,0.9,"ss,80,1.1",8.903481e+01
ss,70,0.9,0.9,"ss,70,0.9",8.553398e+01
sf,-40,1.0,0.9,"sf,-40,1.0",1.072315e+00
ss,70,1.0,0.9,"ss,70,1.0",8.791893e+01
ss,70,1.1,0.9,"ss,70,1.1",8.928902e+01
ss,90,0.9,0.9,"ss,90,0.9",8.519031e+01
ss,90,1.0,0.9,"ss,90,1.0",8.727415e+01
ss,100,1.0,0.9,"ss,100,1.0",8.686701e+01
sf,-20,0.9,0.9,"sf,-20,0.9",2.873001e-01
sf,-30,1.0,0.9,"sf,-30,1.0",1.425367e+00
ss,60,1.1,0.9,"ss,60,1.1",8.949059e+01
ss,80,1.0,0.9,"ss,80,1.0",8.762527e+01
ss,80,0.9,0.9,"ss,80,0.9",8.544938e+01
ss,100,1.1,0.9,"ss,100,1.1",8.836878e+01
ss,110,1.0,0.9,"ss,110,1.0",8.640504e+01
ss,120,1.1,0.9,"ss,120,1.1",8.749714e+01
sf,-30,0.9,0.9,"sf,-30,0.9",1.976722e-01
sf,-40,0.9,0.9,"sf,-40,0.9",1.321239e-01
ss,90,1.1,0.9,"ss,90,1.1",8.872795e+01
ss,110,0.9,0.9,"ss,110,0.9",8.431599e+01
ss,120,0.9,0.9,"ss,120,0.9",8.375538e+01
sf,-40,1.1,0.9,"sf,-40,1.1",8.953376e+01
ss,120,1.0,0.9,"ss,120,1.0",8.588954e+01
sf,-30,1.1,0.9,"sf,-30,1.1",9.004405e+01
sf,-20,1.0,0.9,"sf,-20,1.0",8.587173e+01
sf,-20,1.1,0.9,"sf,-20,1.1",9.039343e+01
sf,-10,0.9,0.9,"sf,-10,0.9",4.054883e-01
ss,100,0.9,0.9,"ss,100,0.9",8.481610e+01
sf,-10,1.0,0.9,"sf,-10,1.0",8.720538e+01
ss,60,0.9,0.9,"ss,60,0.9",6.432515e+01
ss,50,1.1,0.9,"ss,50,1.1",8.963978e+01
ss,-20,1.0,0.9,"ss,-20,1.0",8.562191e+01
ss,0,1.0,0.9,"ss,0,1.0",1.096437e+00
ss,30,1.0,0.9,"ss,30,1.0",8.840514e+01
ss,-10,1.1,0.9,"ss,-10,1.1",8.943948e+01
ss,10,1.1,0.9,"ss,10,1.1",8.971951e+01
ss,-30,1.1,0.9,"ss,-30,1.1",8.886256e+01
ss,-10,1.0,0.9,"ss,-10,1.0",8.670428e+01
ss,-10,0.9,0.9,"ss,-10,0.9",1.196937e-01
ss,50,0.9,0.9,"ss,50,0.9",8.503018e+01
ss,30,1.1,0.9,"ss,30,1.1",8.978259e+01
ss,40,1.1,0.9,"ss,40,1.1",8.973697e+01
ss,0,0.9,0.9,"ss,0,0.9",1.743461e-01
