 0.00000000e+00  3.55233926e-29 
 1.00000000e-08 -8.15484961e-29 
 2.00000000e-08 -7.94037805e-29 
 4.00000000e-08 -7.75548877e-29 
 8.00000000e-08 -5.06152878e-28 
 1.60000000e-07 -7.05833295e-28 
 3.20000000e-07  3.29257230e-26 
 6.40000000e-07  9.65326871e-26 
 1.28000000e-06 -6.61744944e-25 
 2.28000000e-06  1.03639073e-24 
 3.28000000e-06 -7.35768752e-24 
 4.28000000e-06 -7.25136327e-25 
 5.28000000e-06 -1.51828540e-23 
 6.28000000e-06  1.28381180e-23 
 7.28000000e-06 -2.79072088e-23 
 8.28000000e-06  7.01948155e-24 
 9.28000000e-06 -2.20739942e-23 
 1.02800000e-05  2.91824774e-23 
 1.12800000e-05 -3.25707423e-23 
 1.22800000e-05  3.44651633e-23 
 1.32800000e-05 -4.27962539e-23 
 1.42800000e-05  5.17165834e-23 
 1.52800000e-05 -5.58423536e-23 
 1.62800000e-05  5.74499756e-23 
 1.72800000e-05 -4.23755284e-23 
 1.82800000e-05  4.21486394e-23 
 1.92800000e-05 -4.69979409e-23 
 2.02800000e-05  4.85994516e-23 
 2.12800000e-05 -3.76386869e-23 
 2.22800000e-05  4.11223219e-23 
 2.32800000e-05 -3.80034656e-23 
 2.42800000e-05  4.03788962e-23 
 2.52800000e-05 -3.83924561e-23 
 2.62800000e-05  3.86026938e-23 
 2.72800000e-05 -3.77168851e-23 
 2.82800000e-05  3.88515100e-23 
 2.92800000e-05 -3.74103053e-23 
 3.02800000e-05  3.79697529e-23 
 3.12800000e-05 -3.70621558e-23 
 3.22800000e-05  3.74273999e-23 
 3.32800000e-05 -3.68838795e-23 
 3.42800000e-05  3.71544651e-23 
 3.52800000e-05 -3.73188669e-23 
 3.62800000e-05  3.71002719e-23 
 3.72800000e-05 -3.51309706e-23 
 3.82800000e-05  4.46277200e-23 
 3.92800000e-05 -4.50798146e-23 
 4.02800000e-05  3.66731022e-23 
 4.12800000e-05 -3.39210221e-23 
 4.22800000e-05  3.01624044e-23 
 4.32800000e-05 -3.75487757e-23 
 4.42800000e-05  4.82491169e-23 
 4.52800000e-05 -4.90395650e-23 
 4.62800000e-05  4.46860531e-23 
 4.72800000e-05 -4.23323501e-23 
 4.82800000e-05  3.51552048e-23 
 4.92800000e-05 -3.89563970e-23 
 5.02800000e-05  2.25216124e-23 
 5.12800000e-05 -4.28151424e-23 
 5.22800000e-05  4.68554569e-23 
 5.32800000e-05 -5.43999600e-23 
 5.42800000e-05  4.77365766e-23 
 5.52800000e-05 -5.28007575e-23 
 5.62800000e-05  5.44986039e-23 
 5.72800000e-05 -5.63153538e-23 
 5.82800000e-05  4.88993008e-23 
 5.92800000e-05 -4.57684475e-23 
 6.02800000e-05  4.62289120e-23 
 6.12800000e-05 -4.55892373e-23 
 6.22800000e-05  4.21284824e-23 
 6.32800000e-05 -3.99880377e-23 
 6.42800000e-05  3.77575524e-23 
 6.52800000e-05 -3.69271974e-23 
 6.62800000e-05  3.50491153e-23 
 6.72800000e-05 -3.39885454e-23 
 6.82800000e-05  3.26003869e-23 
 6.92800000e-05 -3.09957775e-23 
 7.02800000e-05  2.94625538e-23 
 7.12800000e-05 -2.79135623e-23 
 7.22800000e-05  2.75264209e-23 
 7.32800000e-05 -2.50700437e-23 
 7.42800000e-05  2.48548677e-23 
 7.52800000e-05 -2.48821781e-23 
 7.62800000e-05  2.84298654e-23 
 7.72800000e-05 -2.33180436e-23 
 7.82800000e-05  2.10688497e-23 
 7.92800000e-05 -2.09043186e-23 
 8.02800000e-05  2.18935423e-23 
 8.12800000e-05 -1.67100509e-23 
 8.22800000e-05  2.00236390e-23 
 8.32800000e-05 -7.37390729e-24 
 8.42800000e-05  6.28293790e-24 
 8.52800000e-05 -1.20622765e-23 
 8.62800000e-05  1.17863582e-23 
 8.72800000e-05 -1.37950694e-23 
 8.82800000e-05  1.61603536e-23 
 8.92800000e-05 -1.54803966e-23 
 9.02800000e-05  1.75878259e-23 
 9.12800000e-05 -9.94537296e-24 
 9.22800000e-05  1.75078969e-23 
 9.32800000e-05 -1.09636614e-23 
 9.42800000e-05  1.92096339e-23 
 9.52800000e-05 -1.29923940e-23 
 9.62800000e-05  2.49771286e-23 
 9.72800000e-05 -2.25957973e-23 
 9.82800000e-05  3.64213546e-23 
 9.92800000e-05 -2.43988872e-23 
 1.00000000e-04  5.06258112e-23 
 1.00100000e-04  1.14925944e-09 
 1.00300000e-04  1.14336191e-09 
 1.00700000e-04  1.14176180e-09 
 1.01500000e-04  1.13339471e-09 
 1.02500000e-04  1.13290088e-09 
 1.03500000e-04  1.12860565e-09 
 1.04500000e-04  1.13144516e-09 
 1.05500000e-04  1.12987308e-09 
 1.06500000e-04  1.13521104e-09 
 1.07500000e-04  1.13645449e-09 
 1.08500000e-04  1.14492948e-09 
 1.09500000e-04  1.15001164e-09 
 1.10500000e-04  1.16291154e-09 
 1.11500000e-04  1.17333521e-09 
 1.12500000e-04  1.19243637e-09 
 1.13500000e-04  1.21010402e-09 
 1.14500000e-04  1.23728228e-09 
 1.15500000e-04  1.26391697e-09 
 1.16500000e-04  1.30052769e-09 
 1.17500000e-04  1.33677958e-09 
 1.18500000e-04  1.38242129e-09 
 1.19500000e-04  1.42665257e-09 
 1.20500000e-04  1.47831258e-09 
 1.21500000e-04  1.52605040e-09 
 1.22500000e-04  1.57819002e-09 
 1.23500000e-04  1.62334146e-09 
 1.24500000e-04  1.66986069e-09 
 1.25500000e-04  1.70707182e-09 
 1.26500000e-04  1.74386372e-09 
 1.27500000e-04  1.77030657e-09 
 1.28500000e-04  1.79597492e-09 
 1.29500000e-04  1.81152160e-09 
 1.30500000e-04  1.82677340e-09 
 1.31500000e-04  1.83275617e-09 
 1.32500000e-04  1.83918303e-09 
 1.33500000e-04  1.83724325e-09 
 1.34500000e-04  1.83647941e-09 
 1.35500000e-04  1.82803106e-09 
 1.36500000e-04  1.82125959e-09 
 1.37500000e-04  1.80729742e-09 
 1.38500000e-04  1.79538873e-09 
 1.39500000e-04  1.77670501e-09 
 1.40500000e-04  1.76040515e-09 
 1.41500000e-04  1.73792358e-09 
 1.42500000e-04  1.71849379e-09 
 1.43500000e-04  1.69378467e-09 
 1.44500000e-04  1.67323577e-09 
 1.45500000e-04  1.64880731e-09 
 1.46500000e-04  1.63018754e-09 
 1.47500000e-04  1.60981273e-09 
 1.48500000e-04  1.59766600e-09 
 1.49500000e-04  1.58674140e-09 
 1.50500000e-04  1.58777169e-09 
 1.51500000e-04  1.59451119e-09 
 1.52500000e-04  1.61848490e-09 
 1.53500000e-04  1.65411862e-09 
 1.54500000e-04  1.71275261e-09 
 1.55500000e-04  1.78764381e-09 
 1.56500000e-04  1.88730809e-09 
 1.57500000e-04  2.00094874e-09 
 1.58500000e-04  2.13259455e-09 
 1.59500000e-04  2.26800267e-09 
 1.60500000e-04  2.40971687e-09 
 1.61500000e-04  2.54433274e-09 
 1.62500000e-04  2.67668554e-09 
 1.63500000e-04  2.79625922e-09 
 1.64500000e-04  2.91054647e-09 
 1.65500000e-04  3.01147907e-09 
 1.66500000e-04  3.10833315e-09 
 1.67500000e-04  3.19441540e-09 
 1.68500000e-04  3.28001448e-09 
 1.69500000e-04  3.35918315e-09 
 1.70500000e-04  3.44285667e-09 
 1.71500000e-04  3.52543594e-09 
 1.72500000e-04  3.61739438e-09 
 1.73500000e-04  3.71180420e-09 
 1.74500000e-04  3.82287624e-09 
 1.75500000e-04  3.75456466e-09 
 1.76317081e-04  3.86675936e-09 
 1.77173304e-04  5.31203881e-09 
 1.78173304e-04  7.14091897e-09 
 1.79173304e-04  1.11928244e-08 
 1.80173304e-04  2.03164916e-08 
 1.81173304e-04  8.34057872e-08 
 1.82173304e-04  1.00613534e-04 
 1.82207739e-04  9.61221133e-05 
 1.82276611e-04  9.12399157e-05 
 1.82414355e-04  9.38781058e-05 
 1.82553023e-04  9.28968975e-05 
 1.82830358e-04  9.42312141e-05 
 1.83373523e-04  9.46152683e-05 
 1.84218056e-04  9.64639445e-05 
 1.85218056e-04  9.74544428e-05 
 1.86218056e-04  9.90351806e-05 
 1.87218056e-04  9.96844369e-05 
 1.88218056e-04  1.00966308e-04 
 1.89218056e-04  1.01388902e-04 
 1.90218056e-04  1.02428280e-04 
 1.91218056e-04  1.02681472e-04 
 1.92218056e-04  1.03533757e-04 
 1.93218056e-04  1.03670921e-04 
 1.94218056e-04  1.04387126e-04 
 1.95218056e-04  1.04459497e-04 
 1.96218056e-04  1.05083003e-04 
 1.97218056e-04  1.05126139e-04 
 1.98218056e-04  1.05684573e-04 
 1.99218056e-04  1.05716476e-04 
 2.00000000e-04  1.06164619e-04 
 2.00100000e-04  1.06052084e-04 
 2.00300000e-04  1.06026222e-04 
 2.00700000e-04  1.06051296e-04 
 2.01500000e-04  1.06026150e-04 
 2.02500000e-04  1.06051040e-04 
 2.03500000e-04  1.06026268e-04 
 2.04500000e-04  1.06050849e-04 
 2.05500000e-04  1.06026449e-04 
 2.06500000e-04  1.06050661e-04 
 2.07500000e-04  1.06026634e-04 
 2.08500000e-04  1.06050471e-04 
 2.09500000e-04  1.06026824e-04 
 2.10500000e-04  1.06050277e-04 
 2.11500000e-04  1.06027014e-04 
 2.12500000e-04  1.06050079e-04 
 2.13500000e-04  1.06027212e-04 
 2.14500000e-04  1.06049882e-04 
 2.15500000e-04  1.06027408e-04 
 2.16500000e-04  1.06049678e-04 
 2.17500000e-04  1.06027610e-04 
 2.18500000e-04  1.06049475e-04 
 2.19500000e-04  1.06027812e-04 
 2.20500000e-04  1.06049267e-04 
 2.21500000e-04  1.06028019e-04 
 2.22500000e-04  1.06049058e-04 
 2.23500000e-04  1.06028225e-04 
 2.24500000e-04  1.06048844e-04 
 2.25500000e-04  1.06028437e-04 
 2.26500000e-04  1.06048625e-04 
 2.27500000e-04  1.06028651e-04 
 2.28500000e-04  1.06048410e-04 
 2.29500000e-04  1.06028865e-04 
 2.30500000e-04  1.06048192e-04 
 2.31500000e-04  1.06029082e-04 
 2.32500000e-04  1.06047974e-04 
 2.33500000e-04  1.06029300e-04 
 2.34500000e-04  1.06047750e-04 
 2.35500000e-04  1.06029522e-04 
 2.36500000e-04  1.06047525e-04 
 2.37500000e-04  1.06029744e-04 
 2.38500000e-04  1.06047301e-04 
 2.39500000e-04  1.06029966e-04 
 2.40500000e-04  1.06047076e-04 
 2.41500000e-04  1.06030191e-04 
 2.42500000e-04  1.06046852e-04 
 2.43500000e-04  1.06030415e-04 
 2.44500000e-04  1.06046622e-04 
 2.45500000e-04  1.06030645e-04 
 2.46500000e-04  1.06046394e-04 
 2.47500000e-04  1.06030866e-04 
 2.48500000e-04  1.06046164e-04 
 2.49500000e-04  1.06031096e-04 
 2.50500000e-04  1.06045935e-04 
 2.51500000e-04  1.06031326e-04 
 2.52500000e-04  1.06045705e-04 
 2.53500000e-04  1.06031552e-04 
 2.54500000e-04  1.06045475e-04 
 2.55500000e-04  1.06031783e-04 
 2.56500000e-04  1.06045249e-04 
 2.57500000e-04  1.06032012e-04 
 2.58500000e-04  1.06045015e-04 
 2.59500000e-04  1.06032238e-04 
 2.60500000e-04  1.06044788e-04 
 2.61500000e-04  1.06032466e-04 
 2.62500000e-04  1.06044559e-04 
 2.63500000e-04  1.06032697e-04 
 2.64500000e-04  1.06044327e-04 
 2.65500000e-04  1.06032925e-04 
 2.66500000e-04  1.06044101e-04 
 2.67500000e-04  1.06033150e-04 
 2.68500000e-04  1.06043869e-04 
 2.69500000e-04  1.06033381e-04 
 2.70500000e-04  1.06043646e-04 
 2.71500000e-04  1.06033605e-04 
 2.72500000e-04  1.06043417e-04 
 2.73500000e-04  1.06033826e-04 
 2.74500000e-04  1.06043193e-04 
 2.75500000e-04  1.06034055e-04 
 2.76500000e-04  1.06042971e-04 
 2.77500000e-04  1.06034276e-04 
 2.78500000e-04  1.06042748e-04 
 2.79500000e-04  1.06034497e-04 
 2.80500000e-04  1.06042528e-04 
 2.81500000e-04  1.06034718e-04 
 2.82500000e-04  1.06042304e-04 
 2.83500000e-04  1.06034935e-04 
 2.84500000e-04  1.06042090e-04 
 2.85500000e-04  1.06035151e-04 
 2.86500000e-04  1.06041871e-04 
 2.87500000e-04  1.06035369e-04 
 2.88500000e-04  1.06041657e-04 
 2.89500000e-04  1.06035583e-04 
 2.90500000e-04  1.06041447e-04 
 2.91500000e-04  1.06035793e-04 
 2.92500000e-04  1.06041235e-04 
 2.93500000e-04  1.06036005e-04 
 2.94500000e-04  1.06041023e-04 
 2.95500000e-04  1.06036212e-04 
 2.96500000e-04  1.06040817e-04 
 2.97500000e-04  1.06036416e-04 
 2.98500000e-04  1.06040613e-04 
 2.99500000e-04  1.06036620e-04 
 3.00500000e-04  1.06040411e-04 
 3.01500000e-04  1.06036821e-04 
 3.02500000e-04  1.06040211e-04 
 3.03500000e-04  1.06037021e-04 
