process,temp,supply,control,corner name,gmn (mS),gmp (mS),I_left (mA),I_right (mA),I_tail (mA),nmos_sat_check,pmos_sat_check,tail_sat_check,vn,vp,differential swing,Oscillation Status,freq (GHZ),failed corners
ff,-40,1.0,1.1,"ff,-40,1.0",2.162507e+01,1.365826e+01,1.037375e+00,1.037375e+00,2.074750e+00,True,True,True,7.937099e-01,7.937099e-01,3.472814,True,2.699251,
ff,-40,1.0,1.2,"ff,-40,1.0",2.162507e+01,1.365826e+01,1.037375e+00,1.037375e+00,2.074750e+00,True,True,True,7.937099e-01,7.937099e-01,3.504156,True,2.730648,
ff,-40,1.0,1.3,"ff,-40,1.0",2.162507e+01,1.365826e+01,1.037375e+00,1.037375e+00,2.074750e+00,True,True,True,7.937099e-01,7.937099e-01,3.524548,True,2.747647,
ff,-40,1.0,1.4,"ff,-40,1.0",2.162507e+01,1.365826e+01,1.037375e+00,1.037375e+00,2.074750e+00,True,True,True,7.937099e-01,7.937099e-01,3.534642,True,2.753961,
ff,-40,1.0,1.5,"ff,-40,1.0",2.162507e+01,1.365826e+01,1.037375e+00,1.037375e+00,2.074750e+00,True,True,True,7.937099e-01,7.937099e-01,3.538374,True,2.757725,
ff,-40,1.0,1.6,"ff,-40,1.0",2.162507e+01,1.365826e+01,1.037375e+00,1.037375e+00,2.074750e+00,True,True,True,7.937099e-01,7.937099e-01,3.539708,True,2.758965,
ff,-40,1.0,1.7,"ff,-40,1.0",2.162507e+01,1.365826e+01,1.037375e+00,1.037375e+00,2.074750e+00,True,True,True,7.937099e-01,7.937099e-01,3.54052,True,2.759103,
ff,-40,1.0,1.8,"ff,-40,1.0",2.162507e+01,1.365826e+01,1.037375e+00,1.037375e+00,2.074750e+00,True,True,True,7.937099e-01,7.937099e-01,3.541192,True,2.760216,
ff,-40,1.1,0.0,"ff,-40,1.1",2.378983e+01,1.492332e+01,1.182823e+00,1.182823e+00,2.365646e+00,True,True,True,7.998331e-01,7.998331e-01,2.98675,True,2.213471,
ff,-40,1.1,0.1,"ff,-40,1.1",2.378983e+01,1.492332e+01,1.182823e+00,1.182823e+00,2.365646e+00,True,True,True,7.998331e-01,7.998331e-01,2.980522,True,2.259323,
ff,-40,1.1,0.2,"ff,-40,1.1",2.378983e+01,1.492332e+01,1.182823e+00,1.182823e+00,2.365646e+00,True,True,True,7.998331e-01,7.998331e-01,2.982182,True,2.309877,
ff,-40,1.1,0.3,"ff,-40,1.1",2.378983e+01,1.492332e+01,1.182823e+00,1.182823e+00,2.365646e+00,True,True,True,7.998331e-01,7.998331e-01,3.000218,True,2.355728,
ff,-40,1.1,0.4,"ff,-40,1.1",2.378983e+01,1.492332e+01,1.182823e+00,1.182823e+00,2.365646e+00,True,True,True,7.998331e-01,7.998331e-01,3.044254,True,2.397196,
ff,-40,1.1,0.5,"ff,-40,1.1",2.378983e+01,1.492332e+01,1.182823e+00,1.182823e+00,2.365646e+00,True,True,True,7.998331e-01,7.998331e-01,3.118494,True,2.430008,
ff,-40,1.1,0.6,"ff,-40,1.1",2.378983e+01,1.492332e+01,1.182823e+00,1.182823e+00,2.365646e+00,True,True,True,7.998331e-01,7.998331e-01,3.212452,True,2.457591,
ff,-40,1.1,0.7,"ff,-40,1.1",2.378983e+01,1.492332e+01,1.182823e+00,1.182823e+00,2.365646e+00,True,True,True,7.998331e-01,7.998331e-01,3.314154,True,2.484923,
ff,-40,1.1,0.8,"ff,-40,1.1",2.378983e+01,1.492332e+01,1.182823e+00,1.182823e+00,2.365646e+00,True,True,True,7.998331e-01,7.998331e-01,3.413742,True,2.516554,
ff,-40,1.1,0.9,"ff,-40,1.1",2.378983e+01,1.492332e+01,1.182823e+00,1.182823e+00,2.365646e+00,True,True,True,7.998331e-01,7.998331e-01,3.506738,True,2.548599,
ff,-40,1.1,1.0,"ff,-40,1.1",2.378983e+01,1.492332e+01,1.182823e+00,1.182823e+00,2.365646e+00,True,True,True,7.998331e-01,7.998331e-01,3.590218,True,2.584993,
ff,-40,1.1,1.1,"ff,-40,1.1",2.378983e+01,1.492332e+01,1.182823e+00,1.182823e+00,2.365646e+00,True,True,True,7.998331e-01,7.998331e-01,3.661508,True,2.6227,
ff,-40,1.1,1.2,"ff,-40,1.1",2.378983e+01,1.492332e+01,1.182823e+00,1.182823e+00,2.365646e+00,True,True,True,7.998331e-01,7.998331e-01,3.716778,True,2.658214,
ff,-40,1.1,1.3,"ff,-40,1.1",2.378983e+01,1.492332e+01,1.182823e+00,1.182823e+00,2.365646e+00,True,True,True,7.998331e-01,7.998331e-01,3.758302,True,2.686386,
ff,-40,1.1,1.4,"ff,-40,1.1",2.378983e+01,1.492332e+01,1.182823e+00,1.182823e+00,2.365646e+00,True,True,True,7.998331e-01,7.998331e-01,3.784906,True,2.702654,
ff,-40,1.1,1.5,"ff,-40,1.1",2.378983e+01,1.492332e+01,1.182823e+00,1.182823e+00,2.365646e+00,True,True,True,7.998331e-01,7.998331e-01,3.798516,True,2.710397,
ff,-40,1.1,1.6,"ff,-40,1.1",2.378983e+01,1.492332e+01,1.182823e+00,1.182823e+00,2.365646e+00,True,True,True,7.998331e-01,7.998331e-01,3.80417,True,2.713692,
ff,-40,1.1,1.7,"ff,-40,1.1",2.378983e+01,1.492332e+01,1.182823e+00,1.182823e+00,2.365646e+00,True,True,True,7.998331e-01,7.998331e-01,3.806262,True,2.714912,
ff,-40,1.1,1.8,"ff,-40,1.1",2.378983e+01,1.492332e+01,1.182823e+00,1.182823e+00,2.365646e+00,True,True,True,7.998331e-01,7.998331e-01,3.807316,True,2.715243,
ff,125,0.9,0.0,"ff,125,0.9",1.391038e+01,9.453479e+00,1.117936e+00,1.117936e+00,2.235868e+00,True,True,True,7.197906e-01,7.197906e-01,2.673208,True,2.220571,
ff,125,0.9,0.1,"ff,125,0.9",1.391038e+01,9.453479e+00,1.117936e+00,1.117936e+00,2.235868e+00,True,True,True,7.197906e-01,7.197906e-01,2.662954,True,2.265999,
ff,125,0.9,0.2,"ff,125,0.9",1.391038e+01,9.453479e+00,1.117936e+00,1.117936e+00,2.235868e+00,True,True,True,7.197906e-01,7.197906e-01,2.659968,True,2.318038,
ff,125,0.9,0.3,"ff,125,0.9",1.391038e+01,9.453479e+00,1.117936e+00,1.117936e+00,2.235868e+00,True,True,True,7.197906e-01,7.197906e-01,2.668108,True,2.374263,
ff,125,0.9,0.4,"ff,125,0.9",1.391038e+01,9.453479e+00,1.117936e+00,1.117936e+00,2.235868e+00,True,True,True,7.197906e-01,7.197906e-01,2.692412,True,2.429465,
ff,125,0.9,0.5,"ff,125,0.9",1.391038e+01,9.453479e+00,1.117936e+00,1.117936e+00,2.235868e+00,True,True,True,7.197906e-01,7.197906e-01,2.732374,True,2.481944,
ff,125,0.9,0.6,"ff,125,0.9",1.391038e+01,9.453479e+00,1.117936e+00,1.117936e+00,2.235868e+00,True,True,True,7.197906e-01,7.197906e-01,2.787608,True,2.528205,
ff,125,0.9,0.7,"ff,125,0.9",1.391038e+01,9.453479e+00,1.117936e+00,1.117936e+00,2.235868e+00,True,True,True,7.197906e-01,7.197906e-01,2.850866,True,2.570724,
ff,125,0.9,0.8,"ff,125,0.9",1.391038e+01,9.453479e+00,1.117936e+00,1.117936e+00,2.235868e+00,True,True,True,7.197906e-01,7.197906e-01,2.913458,True,2.61159,
ff,125,0.9,0.9,"ff,125,0.9",1.391038e+01,9.453479e+00,1.117936e+00,1.117936e+00,2.235868e+00,True,True,True,7.197906e-01,7.197906e-01,2.968572,True,2.650254,
ff,125,0.9,1.0,"ff,125,0.9",1.391038e+01,9.453479e+00,1.117936e+00,1.117936e+00,2.235868e+00,True,True,True,7.197906e-01,7.197906e-01,3.013458,True,2.686728,
ff,125,0.9,1.1,"ff,125,0.9",1.391038e+01,9.453479e+00,1.117936e+00,1.117936e+00,2.235868e+00,True,True,True,7.197906e-01,7.197906e-01,3.047534,True,2.717377,
ff,125,0.9,1.2,"ff,125,0.9",1.391038e+01,9.453479e+00,1.117936e+00,1.117936e+00,2.235868e+00,True,True,True,7.197906e-01,7.197906e-01,3.071882,True,2.739761,
ff,125,0.9,1.3,"ff,125,0.9",1.391038e+01,9.453479e+00,1.117936e+00,1.117936e+00,2.235868e+00,True,True,True,7.197906e-01,7.197906e-01,3.087982,True,2.754397,
ff,125,0.9,1.4,"ff,125,0.9",1.391038e+01,9.453479e+00,1.117936e+00,1.117936e+00,2.235868e+00,True,True,True,7.197906e-01,7.197906e-01,3.0979,True,2.763633,
ff,125,0.9,1.5,"ff,125,0.9",1.391038e+01,9.453479e+00,1.117936e+00,1.117936e+00,2.235868e+00,True,True,True,7.197906e-01,7.197906e-01,3.10354,True,2.768315,
